"날짜","종가","시가","고가","저가","거래량","변동 %"
"2018- 03- 14","1,234.25","1,231.71","1,235.39","1,226.54","","-0.11%"
"2018- 03- 13","1,235.66","1,227.21","1,238.96","1,226.81","","0.37%"
"2018- 03- 12","1,231.08","1,218.97","1,232.43","1,218.38","","1.78%"
"2018- 03- 09","1,209.58","1,214.29","1,218.40","1,207.56","","-0.05%"
"2018- 03- 08","1,210.21","1,205.94","1,213.66","1,198.86","","0.69%"
"2018- 03- 07","1,201.88","1,212.92","1,214.28","1,200.45","","-1.02%"
"2018- 03- 06","1,214.32","1,234.01","1,236.03","1,210.06","","-0.94%"
"2018- 03- 05","1,225.83","1,235.93","1,235.93","1,220.76","","-1.11%"
"2018- 03- 01","1,239.53","1,243.03","1,247.64","1,238.61","","-0.33%"
"2018- 02- 28","1,243.58","1,243.92","1,249.45","1,240.28","","-0.55%"
"2018- 02- 27","1,250.48","1,255.85","1,259.61","1,247.77","","-0.15%"
"2018- 02- 26","1,252.39","1,247.43","1,253.82","1,246.62","","0.76%"
"2018- 02- 23","1,242.98","1,233.87","1,243.92","1,232.55","","1.03%"
"2018- 02- 22","1,230.31","1,230.03","1,233.10","1,227.26","","-0.33%"
"2018- 02- 21","1,234.41","1,239.27","1,239.27","1,228.71","","0.30%"
"2018- 02- 20","1,230.77","1,231.80","1,238.40","1,228.51","","0.04%"
"2018- 02- 19","1,230.26","1,243.88","1,243.88","1,220.32","","-0.77%"
"2018- 02- 16","1,239.76","1,258.50","1,259.95","1,237.13","","-0.94%"
"2018- 02- 15","1,251.50","1,252.67","1,261.76","1,248.12","","0.32%"
"2018- 02- 14","1,247.57","1,256.76","1,257.06","1,242.52","","-0.28%"
"2018- 02- 12","1,251.02","1,242.18","1,252.73","1,242.18","","0.86%"
"2018- 02- 09","1,240.30","1,233.20","1,242.99","1,230.99","","-0.98%"
"2018- 02- 08","1,252.53","1,241.99","1,258.79","1,238.67","","1.26%"
"2018- 02- 07","1,236.97","1,251.40","1,251.40","1,233.66","","-0.07%"
"2018- 02- 06","1,237.79","1,225.15","1,248.16","1,211.48","","-1.73%"
"2018- 02- 05","1,259.60","1,250.46","1,263.28","1,247.48","","-0.73%"
"2018- 02- 02","1,268.92","1,289.88","1,294.06","1,266.76","","-2.46%"
"2018- 02- 01","1,300.95","1,305.85","1,310.62","1,282.71","","-0.20%"
"2018- 01- 31","1,303.56","1,306.74","1,309.54","1,297.61","","-0.52%"
