"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 09- 15","192.94","194.14","194.45","192.94","","-0.41%"
"2020- 09- 14","193.73","194.38","194.38","193.29","","-0.08%"
"2020- 09- 11","193.88","192.82","193.93","192.29","","-0.67%"
"2020- 09- 10","195.18","196.25","196.58","195.13","","0.90%"
"2020- 09- 09","193.44","194.07","195.08","193.22","","-1.66%"
"2020- 09- 08","196.70","198.63","199.00","196.48","","-0.24%"
"2020- 09- 07","197.18","196.50","197.33","195.62","","0.05%"
"2020- 09- 04","197.08","199.43","200.49","196.86","","-2.55%"
"2020- 09- 03","202.23","201.14","202.23","200.29","","1.50%"
"2020- 09- 02","199.25","197.35","199.25","197.21","","1.03%"
"2020- 09- 01","197.22","199.17","199.61","196.44","","-1.70%"
"2020- 08- 31","200.63","204.13","204.13","200.63","","-2.34%"
"2020- 08- 28","205.44","203.24","205.60","203.08","","0.21%"
"2020- 08- 27","205.01","205.01","205.01","205.01","","0.25%"
"2020- 08- 26","204.49","203.11","204.49","203.11","","0.14%"
"2020- 08- 25","204.21","203.22","204.47","202.18","","0.75%"
"2020- 08- 24","202.69","202.35","202.72","200.87","","0.42%"
"2020- 08- 21","201.84","202.11","202.37","200.50","","1.75%"
"2020- 08- 20","198.37","199.41","199.84","198.29","","-1.19%"
"2020- 08- 19","200.75","202.25","202.25","199.45","","-1.47%"
"2020- 08- 18","203.74","205.10","205.51","203.74","","1.50%"
"2020- 08- 17","200.72","198.45","200.72","197.60","","2.19%"
"2020- 08- 14","196.42","196.49","196.84","195.87","","0.04%"
"2020- 08- 13","196.34","197.66","198.18","196.22","","0.15%"
"2020- 08- 12","196.04","195.53","196.84","194.97","","-0.94%"
"2020- 08- 11","197.90","199.20","199.65","197.09","","-0.71%"
"2020- 08- 10","199.31","200.25","200.25","198.29","","-0.11%"
"2020- 08- 07","199.53","202.50","202.64","199.24","","-1.35%"
"2020- 08- 06","202.26","202.60","202.91","201.32","","-0.41%"
