"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 10- 24","7,666.57","7,605.40","7,700.23","7,605.40","","1.19%"
"2022- 10- 21","7,576.10","7,479.25","7,623.05","7,479.25","","1.03%"
"2022- 10- 20","7,499.17","7,310.23","7,501.15","7,310.23","","2.24%"
"2022- 10- 19","7,334.74","7,270.26","7,366.13","7,263.30","","0.52%"
"2022- 10- 18","7,296.60","7,301.70","7,370.13","7,282.14","","0.00%"
"2022- 10- 17","7,296.34","7,243.32","7,316.14","7,190.72","","0.40%"
"2022- 10- 14","7,267.38","7,385.29","7,391.89","7,267.38","","-0.81%"
"2022- 10- 13","7,326.73","7,358.69","7,384.55","7,326.73","","-0.46%"
"2022- 10- 12","7,360.61","7,353.77","7,392.92","7,317.90","","0.13%"
"2022- 10- 11","7,351.31","7,357.70","7,382.03","7,327.74","","-0.43%"
"2022- 10- 10","7,383.01","7,353.04","7,411.62","7,310.24","","-0.15%"
"2022- 10- 07","7,393.76","7,453.10","7,466.18","7,390.86","","-1.34%"
"2022- 10- 06","7,494.19","7,530.74","7,556.14","7,483.05","","-0.26%"
"2022- 10- 05","7,513.38","7,588.92","7,613.65","7,513.38","","-0.63%"
"2022- 10- 04","7,561.36","7,540.05","7,607.69","7,540.05","","0.87%"
"2022- 10- 03","7,496.10","7,479.67","7,523.96","7,464.79","","-0.28%"
"2022- 09- 30","7,517.10","7,456.46","7,539.26","7,383.56","","0.52%"
"2022- 09- 29","7,478.55","7,495.51","7,547.76","7,456.83","","-0.05%"
"2022- 09- 28","7,482.14","7,504.45","7,575.15","7,482.14","","-0.45%"
"2022- 09- 27","7,515.90","7,520.52","7,550.54","7,495.64","","-0.36%"
"2022- 09- 26","7,542.77","7,472.70","7,567.03","7,410.27","","0.04%"
"2022- 09- 23","7,540.10","7,568.78","7,593.04","7,536.61","","-0.84%"
"2022- 09- 22","7,603.97","7,513.26","7,619.33","7,504.19","","0.46%"
"2022- 09- 21","7,569.07","7,550.10","7,569.74","7,512.46","","0.04%"
"2022- 09- 20","7,566.18","7,613.75","7,650.20","7,566.18","","-0.60%"
"2022- 09- 19","7,612.00","7,555.45","7,667.84","7,529.89","","1.40%"
"2022- 09- 16","7,506.71","7,680.99","7,680.99","7,506.71","","-2.29%"
"2022- 09- 15","7,682.41","7,648.42","7,756.87","7,646.74","","1.02%"
"2022- 09- 14","7,605.16","7,544.50","7,664.52","7,536.12","","-0.51%"
"2022- 09- 13","7,643.89","7,564.71","7,669.76","7,563.62","","1.39%"
"2022- 09- 12","7,539.18","7,528.10","7,558.05","7,509.92","","0.26%"
"2022- 09- 09","7,519.75","7,542.82","7,542.82","7,464.83","","0.50%"
"2022- 09- 08","7,482.52","7,450.18","7,543.00","7,450.18","","0.71%"
"2022- 09- 07","7,429.92","7,438.73","7,471.07","7,394.71","","-0.63%"
"2022- 09- 06","7,477.11","7,541.59","7,555.98","7,477.11","","-0.36%"
"2022- 09- 05","7,503.79","7,402.86","7,512.71","7,388.15","","1.11%"
"2022- 09- 02","7,421.50","7,377.59","7,424.61","7,372.46","","0.67%"
"2022- 09- 01","7,372.25","7,364.37","7,414.22","7,339.17","","-0.09%"
"2022- 08- 31","7,379.21","7,242.46","7,379.21","7,223.16","","1.05%"
"2022- 08- 30","7,302.61","7,297.23","7,384.38","7,277.98","","0.45%"
"2022- 08- 29","7,269.60","7,177.89","7,269.60","7,147.73","","0.32%"
"2022- 08- 26","7,246.34","7,289.06","7,312.72","7,246.34","","-0.64%"
"2022- 08- 25","7,293.02","7,321.21","7,332.48","7,260.49","","-0.45%"
"2022- 08- 24","7,326.01","7,305.65","7,344.19","7,285.11","","0.31%"
"2022- 08- 23","7,303.30","7,286.55","7,333.12","7,271.70","","0.28%"
"2022- 08- 22","7,282.74","7,259.01","7,286.67","7,217.89","","-0.13%"
"2022- 08- 19","7,292.28","7,350.37","7,354.13","7,292.28","","-0.51%"
"2022- 08- 18","7,329.82","7,277.67","7,329.82","7,258.02","","0.77%"
"2022- 08- 16","7,273.65","7,306.11","7,321.42","7,252.90","","0.10%"
"2022- 08- 15","7,266.13","7,322.76","7,332.37","7,263.80","","-0.64%"
"2022- 08- 12","7,313.20","7,334.43","7,346.96","7,293.36","","-0.44%"
"2022- 08- 11","7,345.84","7,348.08","7,373.97","7,320.97","","0.53%"
"2022- 08- 10","7,306.75","7,259.17","7,306.75","7,192.05","","-0.21%"
"2022- 08- 09","7,321.84","7,323.29","7,370.58","7,317.28","","0.27%"
"2022- 08- 08","7,301.85","7,275.88","7,301.85","7,231.84","","0.52%"
"2022- 08- 05","7,264.24","7,238.79","7,271.02","7,181.57","","0.56%"
"2022- 08- 04","7,224.08","7,209.65","7,224.08","7,152.69","","0.39%"
"2022- 08- 03","7,196.02","7,146.52","7,196.02","7,119.23","","0.71%"
"2022- 08- 02","7,145.63","7,113.98","7,145.63","7,026.61","","0.90%"
