Time,anxbtc,bitmarket,cavirtex,coinbase,kraken,mtgox,quadrigacx
2013-01-08 00:00:00 UTC,,,,,,13.6026104166667,
2013-01-09 00:00:00 UTC,,,,,,13.5814133333333,
2013-01-10 00:00:00 UTC,,,,,,13.6568475,
2013-01-11 00:00:00 UTC,,,,,,13.9913983333333,
2013-01-12 00:00:00 UTC,,,,,,13.9711010833333,
2013-01-13 00:00:00 UTC,,,,,,14.23,
2013-01-14 00:00:00 UTC,,,,,,13.9874725,
2013-01-15 00:00:00 UTC,,,,,,14.123014,
2013-01-16 00:00:00 UTC,,,,,,14.2816998,
2013-01-17 00:00:00 UTC,,,,,,15.0965765,
2013-01-18 00:00:00 UTC,,,,,,15.4740662866526,
2013-01-19 00:00:00 UTC,,,,,,15.5691162987013,
2013-01-20 00:00:00 UTC,,,,,,15.39945,
2013-01-21 00:00:00 UTC,,,,,,16.1389508333333,
2013-01-22 00:00:00 UTC,,,,,,16.893616984127,
2013-01-23 00:00:00 UTC,,,,,,17.583715,
2013-01-24 00:00:00 UTC,,,,,,17.9118294858156,
2013-01-25 00:00:00 UTC,,,,,,17.0888411,
2013-01-26 00:00:00 UTC,,,,,,17.36053,
2013-01-27 00:00:00 UTC,,,,,,17.9143455555556,
2013-01-28 00:00:00 UTC,,,,,,18.1923473863636,
2013-01-29 00:00:00 UTC,,,,,,19.2094,
2013-01-30 00:00:00 UTC,,,,,,19.5210597860963,
2013-01-31 00:00:00 UTC,,,,,,20.5704869791667,
2013-02-01 00:00:00 UTC,,,,,,20.5737999358974,
2013-02-02 00:00:00 UTC,,,,,,19.783739254842,
2013-02-03 00:00:00 UTC,,,,,,20.00187,
2013-02-04 00:00:00 UTC,,,,,,20.4366571768708,
2013-02-05 00:00:00 UTC,,,,,,20.6966666666667,
2013-02-06 00:00:00 UTC,,,,,,20.9082366666667,
2013-02-07 00:00:00 UTC,,,,,,21.5398709090909,
2013-02-08 00:00:00 UTC,,,,,,22.1461173342491,
2013-02-09 00:00:00 UTC,,,,,,22.639383375,
2013-02-10 00:00:00 UTC,,,,,,23.4319045238095,
2013-02-11 00:00:00 UTC,,,,,,23.8283756818182,
2013-02-12 00:00:00 UTC,,,,,,24.5661886363636,
2013-02-13 00:00:00 UTC,,,,,,25.5830982035481,
2013-02-14 00:00:00 UTC,,,,,,25.3088483333333,
2013-02-15 00:00:00 UTC,,,,,,26.79990125,
2013-02-16 00:00:00 UTC,,,,,,27.05636375,
2013-02-17 00:00:00 UTC,,,,,,26.1967455555555,
2013-02-18 00:00:00 UTC,,,,,,26.8739730555556,
2013-02-19 00:00:00 UTC,,,,,,28.024037037037,
2013-02-20 00:00:00 UTC,,,,,,29.7320211666667,
2013-02-21 00:00:00 UTC,,,,,,29.89,
2013-02-22 00:00:00 UTC,,,,,,31.1179696666667,
2013-02-23 00:00:00 UTC,,,,,,29.7210470833333,
2013-02-24 00:00:00 UTC,,,,,,30.36990125,
2013-02-25 00:00:00 UTC,,,,,,30.5644353333333,
2013-02-26 00:00:00 UTC,,,,,,31.886858,
2013-02-27 00:00:00 UTC,,,,,,31.84731,
2013-02-28 00:00:00 UTC,,,,,,33.4177885714286,
2013-03-01 00:00:00 UTC,,,,,,35.6604341666667,
2013-03-02 00:00:00 UTC,,,,,,35.2753441666667,
2013-03-03 00:00:00 UTC,,,,,,34.9866833333333,
2013-03-04 00:00:00 UTC,,,,,,37.2416448809524,
2013-03-05 00:00:00 UTC,,,,,,40.3300025641026,
2013-03-06 00:00:00 UTC,,,,,,45.73341025,
2013-03-07 00:00:00 UTC,,,,,,43.4719777314815,
2013-03-08 00:00:00 UTC,,,,,,44.2572508333333,
2013-03-09 00:00:00 UTC,,,,,,46.33584125,
2013-03-10 00:00:00 UTC,,,,,,48.2465352272727,
2013-03-11 00:00:00 UTC,,,,,,48.7581376397516,
2013-03-12 00:00:00 UTC,,,,,,45.9177933904554,
2013-03-13 00:00:00 UTC,,,,,,47.6939511111111,
2013-03-14 00:00:00 UTC,,,,,,48.987986224359,
2013-03-15 00:00:00 UTC,,,,,,49.22311,
2013-03-16 00:00:00 UTC,,,,,,47.94335,
2013-03-17 00:00:00 UTC,,,,,,48.7519397222222,
2013-03-18 00:00:00 UTC,,,,,,48.9782308888889,
2013-03-19 00:00:00 UTC,,,,,,54.4133654940476,
2013-03-20 00:00:00 UTC,,,,,,62.9603314010989,
2013-03-21 00:00:00 UTC,,,,,,71.1011370174258,
2013-03-22 00:00:00 UTC,,,,,,73.8176304166667,
2013-03-23 00:00:00 UTC,,,,,,66.5335150454546,
2013-03-24 00:00:00 UTC,,,,,,70.4277302857143,
2013-03-25 00:00:00 UTC,,,,,,75.3447299269841,
2013-03-26 00:00:00 UTC,,,,,,78.9588879090909,
2013-03-27 00:00:00 UTC,,,,,,86.1639190444444,
2013-03-28 00:00:00 UTC,,,,,,92.9152975929752,
2013-03-29 00:00:00 UTC,,,,,,91.2404558296296,
2013-03-30 00:00:00 UTC,,,,,,93.7823894489796,
2013-03-31 00:00:00 UTC,,,,,,93.9660706925926,
2013-04-01 00:00:00 UTC,,,107.785476190477,,,101.722488785147,
2013-04-02 00:00:00 UTC,,,112.500248889404,,,108.953967065673,
2013-04-03 00:00:00 UTC,,,131.345677466423,,,131.454513051328,
2013-04-04 00:00:00 UTC,,,135.948339742057,,,134.593203390476,
2013-04-05 00:00:00 UTC,,,146.657405267029,,,140.214203275132,
2013-04-06 00:00:00 UTC,,,151.584944023865,,,144.994607596154,
2013-04-07 00:00:00 UTC,,,161.45929509496,,,156.457896614358,
2013-04-08 00:00:00 UTC,,,191.085487227109,,,185.948462941153,
2013-04-09 00:00:00 UTC,,,230.024765074163,,,215.374312090715,
2013-04-10 00:00:00 UTC,,,228.931848174422,,,220.771336295419,
2013-04-11 00:00:00 UTC,,,146.207574455611,,,161.153861026455,
2013-04-12 00:00:00 UTC,,,90.788172165985,,,86.457367573186,
2013-04-13 00:00:00 UTC,,,110.544405937299,,,110.622829452684,
2013-04-14 00:00:00 UTC,,,105.451516087884,,,99.5604975277778,
2013-04-15 00:00:00 UTC,,,98.93565034163,,,94.8224703972599,
2013-04-16 00:00:00 UTC,,,72.1981152112245,,,68.9201791883838,
2013-04-17 00:00:00 UTC,,,85.3679215909546,,,85.047779018086,
2013-04-18 00:00:00 UTC,,,95.8319262724877,,,97.706016055094,
2013-04-19 00:00:00 UTC,,,118.890787572749,,,121.339844027409,
2013-04-20 00:00:00 UTC,,,125.543685129595,,,125.504061725425,
2013-04-21 00:00:00 UTC,,,124.304180666191,,,127.025284426693,
2013-04-22 00:00:00 UTC,,,126.055152985156,,,125.731688690476,
2013-04-23 00:00:00 UTC,,,134.90369861786,,,135.203491654377,
2013-04-24 00:00:00 UTC,,,153.42084495241,,,155.416238213131,
2013-04-25 00:00:00 UTC,,,154.920004790798,,,154.873329636621,
2013-04-26 00:00:00 UTC,,,138.638269358953,,,137.117918509214,
2013-04-27 00:00:00 UTC,,,139.818895279593,,,135.211956490196,
2013-04-28 00:00:00 UTC,,,140.967030920805,,,135.786257628449,
2013-04-29 00:00:00 UTC,,,143.69334479369,,,140.731589809524,
2013-04-30 00:00:00 UTC,,,144.819290266978,,,144.490000243658,
2013-05-01 00:00:00 UTC,,,131.834654187949,,,129.746979526909,
2013-05-02 00:00:00 UTC,,,118.539196708492,,,111.736460570784,
2013-05-03 00:00:00 UTC,,,97.0023747469897,,,94.1201341001954,
2013-05-04 00:00:00 UTC,,,110.386884577841,,,106.859588958684,
2013-05-05 00:00:00 UTC,,,116.120794662049,,,116.725751445106,
2013-05-06 00:00:00 UTC,,,117.835703921827,,,120.4164774,
2013-05-07 00:00:00 UTC,,,108.354354928927,,,108.563126813187,
2013-05-08 00:00:00 UTC,,,110.925085309665,,,112.631353692613,
2013-05-09 00:00:00 UTC,,,109.099298142576,,,112.9750228779,
2013-05-10 00:00:00 UTC,,,109.850736572782,,,115.984604645658,
2013-05-11 00:00:00 UTC,,,113.405220650376,,,115.591366092999,
2013-05-12 00:00:00 UTC,,,109.122007200899,,,115.191530565657,
2013-05-13 00:00:00 UTC,,,114.476684354056,,,116.463156625,
2013-05-14 00:00:00 UTC,,,113.201747414901,,,117.513213126578,
2013-05-15 00:00:00 UTC,,,106.629735422444,,,113.67268050448,
2013-05-16 00:00:00 UTC,,,112.127750233465,,,116.730055562169,
2013-05-17 00:00:00 UTC,,,116.572795029094,,,121.025365559885,
2013-05-18 00:00:00 UTC,,,120.243556321456,,,125.505271626984,
2013-05-19 00:00:00 UTC,,,118.472758584587,,,124.146178545455,
2013-05-20 00:00:00 UTC,,,117.67261020108,,,124.080036453373,
2013-05-21 00:00:00 UTC,,,117.231543546167,,,124.262506667744,
2013-05-22 00:00:00 UTC,,,118.793856341759,,,124.375187640693,
2013-05-23 00:00:00 UTC,,,120.630798062325,,,126.888139612923,
2013-05-24 00:00:00 UTC,,,124.809197069163,,,132.345958954082,
2013-05-25 00:00:00 UTC,,,129.604624041744,,,135.253638786739,
2013-05-26 00:00:00 UTC,,,131.510797616979,,,137.280308319805,
2013-05-27 00:00:00 UTC,,,131.86795136589,,,135.757899674611,
2013-05-28 00:00:00 UTC,,,128.478726150699,,,134.158363102295,
2013-05-29 00:00:00 UTC,,,127.944217071577,,,133.159138376331,
2013-05-30 00:00:00 UTC,,,127.953906763053,,,134.387033893849,
2013-05-31 00:00:00 UTC,,,127.156121072655,,,133.098911944444,
2013-06-01 00:00:00 UTC,,,127.382048533353,,,133.073696,
2013-06-02 00:00:00 UTC,,,121.414549953867,,,127.272714763558,
2013-06-03 00:00:00 UTC,,,119.082350178399,,,124.107362583333,
2013-06-04 00:00:00 UTC,,,122.529811792328,,,126.353651959003,
2013-06-05 00:00:00 UTC,,,122.445509516077,,,125.882112638889,
2013-06-06 00:00:00 UTC,,,122.040779492399,,,124.599998333333,
2013-06-07 00:00:00 UTC,,,116.39764031657,,,117.97995865035,
2013-06-08 00:00:00 UTC,,,110.816271324336,,,112.532106424075,
2013-06-09 00:00:00 UTC,,,100.007649656404,,,102.592110534257,
2013-06-10 00:00:00 UTC,,,103.473475560217,,,107.675307166667,
2013-06-11 00:00:00 UTC,,,107.962594292589,,,109.523190483333,
2013-06-12 00:00:00 UTC,,,109.5836129903,,,111.574756666667,
2013-06-13 00:00:00 UTC,,,108.461299170155,,,106.662310625,
2013-06-14 00:00:00 UTC,,,101.001609261664,,,103.097875068027,
2013-06-15 00:00:00 UTC,,,100.982189089569,,,101.954338571429,
2013-06-16 00:00:00 UTC,,,99.6588367346938,,,103.25619109375,
2013-06-17 00:00:00 UTC,,,99.0239819833333,,,102.476845833333,
2013-06-18 00:00:00 UTC,,,103.160331682632,,,106.330216553254,
2013-06-19 00:00:00 UTC,,,104.185433254167,,,109.46657985124,
2013-06-20 00:00:00 UTC,,,107.15155083543,,,111.448008833333,
2013-06-21 00:00:00 UTC,,,108.673774118115,,,112.838952575758,
2013-06-22 00:00:00 UTC,,,107.333169529167,,,110.995253275613,
2013-06-23 00:00:00 UTC,,,106.912919375,,,111.0976165,
2013-06-24 00:00:00 UTC,,,103.712026683766,,,106.924155534226,
2013-06-25 00:00:00 UTC,,,102.39788336216,,,109.233823645022,
2013-06-26 00:00:00 UTC,,,103.033589578797,,,109.571219822381,
2013-06-27 00:00:00 UTC,,,101.311594688186,,,106.568087607843,
2013-06-28 00:00:00 UTC,,,98.0760907727833,,,103.06807955303,
2013-06-29 00:00:00 UTC,,,96.7527465,,,100.95835730276,
2013-06-30 00:00:00 UTC,,,95.5328400800137,,,99.0001652976191,
2013-07-01 00:00:00 UTC,,,94.8176804482918,,,97.9575088279857,
2013-07-02 00:00:00 UTC,,,89.3069107435483,,,94.6491346806723,
2013-07-03 00:00:00 UTC,,,83.9006119963845,,,90.6350995,
2013-07-04 00:00:00 UTC,,,78.441823607716,,,83.3562145287833,
2013-07-05 00:00:00 UTC,,,74.1575635048487,,,75.7055691764802,
2013-07-06 00:00:00 UTC,,,69.3269217325207,,,72.7580202089461,
2013-07-07 00:00:00 UTC,,,68.9146466106443,,,75.0910429166667,
2013-07-08 00:00:00 UTC,,,77.5165727738661,,,82.186887875,
2013-07-09 00:00:00 UTC,,,78.5110578604874,,,80.5806996785714,
2013-07-10 00:00:00 UTC,,,81.5424849817237,,,85.8868933755221,
2013-07-11 00:00:00 UTC,,,89.4167503201058,,,92.2945735730801,
2013-07-12 00:00:00 UTC,,,95.788625402858,,,99.4882215997835,
2013-07-13 00:00:00 UTC,,,95.0170209375,,,97.6080828571429,
2013-07-14 00:00:00 UTC,,,96.1073872888889,,,99.2982511581633,
2013-07-15 00:00:00 UTC,,,96.7563015283447,,,101.437241136364,
2013-07-16 00:00:00 UTC,,,97.5157956204906,,,101.392024291667,
2013-07-17 00:00:00 UTC,,,96.4370292074158,,,101.765506974359,
2013-07-18 00:00:00 UTC,,,91.9634746806157,,,95.4853466243386,
2013-07-19 00:00:00 UTC,,,90.9085363979592,,,93.9167999823633,
2013-07-20 00:00:00 UTC,,,91.5136894284362,,,94.5321613888889,
2013-07-21 00:00:00 UTC,,,89.8930572757936,,,92.5734592072511,
2013-07-22 00:00:00 UTC,,,90.729061587535,,,94.3557587337663,
2013-07-23 00:00:00 UTC,,,91.1258577091507,,,96.6683374253968,
2013-07-24 00:00:00 UTC,,,91.2007229521475,,,96.4155656060606,
2013-07-25 00:00:00 UTC,,,90.0994047282609,,,97.2154221496212,
2013-07-26 00:00:00 UTC,,,90.1971877134671,,,98.152035670406,
2013-07-27 00:00:00 UTC,,,89.0670216528945,,,97.703598537037,
2013-07-28 00:00:00 UTC,,,88.7266008360806,,,99.0809192565988,
2013-07-29 00:00:00 UTC,,,89.9859084665179,,,102.015821666667,
2013-07-30 00:00:00 UTC,,,90.4141982654287,,,104.136870001634,
2013-07-31 00:00:00 UTC,,,98.5934500806595,,,109.992495376323,
2013-08-01 00:00:00 UTC,,,99.6758789772373,,,108.348590116987,
2013-08-02 00:00:00 UTC,,,97.4599518871949,,,107.78814535637,
2013-08-03 00:00:00 UTC,,,99.6731376360544,,,107.289026666667,
2013-08-04 00:00:00 UTC,,,98.6522741906055,,,108.810816666666,
2013-08-05 00:00:00 UTC,,,98.6947549964727,,,109.206895680952,
2013-08-06 00:00:00 UTC,,,98.0114307777778,,,110.088121267507,
2013-08-07 00:00:00 UTC,,,98.0756506131267,,,110.495928041958,
2013-08-08 00:00:00 UTC,,,96.2995380270748,,,107.612843395833,
2013-08-09 00:00:00 UTC,,,93.9239542890813,,,106.418923419192,
2013-08-10 00:00:00 UTC,,,93.1658349319728,,,105.081675083333,
2013-08-11 00:00:00 UTC,,,92.3871861104537,,,106.543699,
2013-08-12 00:00:00 UTC,,,91.5038734011289,,,107.64637175,
2013-08-13 00:00:00 UTC,,,90.9516024941725,,,109.100105512821,
2013-08-14 00:00:00 UTC,,,94.4644865976946,,,113.71542142889,
2013-08-15 00:00:00 UTC,,,91.77098959626,,,113.639329848485,
2013-08-16 00:00:00 UTC,,,92.7417318732954,,,113.147782816425,
2013-08-17 00:00:00 UTC,,,92.5286683555556,,,113.420987007576,
2013-08-18 00:00:00 UTC,,,92.5260350868687,,,115.624533770833,
2013-08-19 00:00:00 UTC,,,92.9930839312169,,,120.306932638664,
2013-08-20 00:00:00 UTC,,,92.7095807886834,,,121.742758513228,
2013-08-21 00:00:00 UTC,,,95.8128189498056,,,125.370007090488,
2013-08-22 00:00:00 UTC,,,100.329842296588,,,125.516499036606,
2013-08-23 00:00:00 UTC,,,101.360289462062,,,123.246455753968,
2013-08-24 00:00:00 UTC,,,103.610536692708,,,123.85749969697,
2013-08-25 00:00:00 UTC,,,104.394749642857,,,125.323177624831,
2013-08-26 00:00:00 UTC,,,105.139936715408,,,125.879814997651,
2013-08-27 00:00:00 UTC,,,113.10382483134,,,133.44672891153,
2013-08-28 00:00:00 UTC,,,118.47003800897,,,134.896659128139,
2013-08-29 00:00:00 UTC,,,118.013868563699,,,133.220699717806,
2013-08-30 00:00:00 UTC,,,120.045442388058,,,136.417815058571,
2013-08-31 00:00:00 UTC,,,123.796546239592,,,146.358093468254,
2013-09-01 00:00:00 UTC,,,126.84456763474,,,150.99032139359,
2013-09-02 00:00:00 UTC,,,126.438145979437,,,153.13491352381,
2013-09-03 00:00:00 UTC,,,127.903204246032,,,150.091905939394,
2013-09-04 00:00:00 UTC,,,125.921233414126,,,145.188137584249,
2013-09-05 00:00:00 UTC,,,119.314554485767,,,137.268375277778,
2013-09-06 00:00:00 UTC,,,119.145533318044,,,132.033226950816,
2013-09-07 00:00:00 UTC,,,118.547391794947,,,130.298528245921,
2013-09-08 00:00:00 UTC,,,120.204260186147,,,132.388756640506,
2013-09-09 00:00:00 UTC,,,121.301684163492,,,134.424767366864,
2013-09-10 00:00:00 UTC,,,121.47404012996,,,136.692323,
2013-09-11 00:00:00 UTC,,,124.258556239438,,,140.491366933333,
2013-09-12 00:00:00 UTC,,,127.491511926084,,,142.461334833841,
2013-09-13 00:00:00 UTC,,,127.802955757937,,,145.40991925,
2013-09-14 00:00:00 UTC,,,127.493372465278,,,142.21375,
2013-09-15 00:00:00 UTC,,,127.0331654375,,,141.674555555555,
2013-09-16 00:00:00 UTC,,,126.84515237218,,,141.965714666667,
2013-09-17 00:00:00 UTC,,,125.51925298907,,,141.380271957672,
2013-09-18 00:00:00 UTC,,,127.092060585334,,,142.419382430555,
2013-09-19 00:00:00 UTC,,,126.034157379352,,,140.230458735043,
2013-09-20 00:00:00 UTC,,,124.589683113276,,,136.736213333333,
2013-09-21 00:00:00 UTC,,,125.178145478571,,,136.667334583333,
2013-09-22 00:00:00 UTC,,,122.756428524306,,,136.682083333333,
2013-09-23 00:00:00 UTC,,,122.343176591667,,,136.668424833333,
2013-09-24 00:00:00 UTC,,,121.767465083929,,,135.7044326,
2013-09-25 00:00:00 UTC,,,122.630407777778,,,138.497895358586,
2013-09-26 00:00:00 UTC,,,123.463901176046,,,139.452647666667,
2013-09-27 00:00:00 UTC,,,124.394270650794,,,140.042480099206,
2013-09-28 00:00:00 UTC,,,125.730387690273,,,141.862486243055,
2013-09-29 00:00:00 UTC,,,127.031566883207,,,144.971653775978,
2013-09-30 00:00:00 UTC,,,126.390101044841,,,144.621896232456,
2013-10-01 00:00:00 UTC,,,124.674644597756,,,145.189204357143,
2013-10-02 00:00:00 UTC,,,116.651076448709,,,134.877739011337,
2013-10-03 00:00:00 UTC,,,110.743706641024,,,131.86923070028,
2013-10-04 00:00:00 UTC,,,118.341470555067,,,138.940199630952,
2013-10-05 00:00:00 UTC,,,115.723636083333,,,139.220105505051,
2013-10-06 00:00:00 UTC,,,118.218937728938,,,138.4562175,
2013-10-07 00:00:00 UTC,,,117.90665354993,,,139.399032128982,
2013-10-08 00:00:00 UTC,,,119.426366580087,,,137.996499777778,
2013-10-09 00:00:00 UTC,,,122.09499826282,,,140.621198251701,
2013-10-10 00:00:00 UTC,,,123.944768078231,,,142.440749694444,
2013-10-11 00:00:00 UTC,,,124.967543523475,,,142.578875606061,
2013-10-12 00:00:00 UTC,,,127.051490496032,,,143.579048518519,
2013-10-13 00:00:00 UTC,,,128.505210192294,,,146.135017212885,
2013-10-14 00:00:00 UTC,,,137.14512920761,,,153.439581707632,
2013-10-15 00:00:00 UTC,,,138.487050522807,,,155.807906414793,
2013-10-16 00:00:00 UTC,,,142.115714223427,,,160.035866060228,
2013-10-17 00:00:00 UTC,,,141.205825744367,,,157.559813090418,
2013-10-18 00:00:00 UTC,,,145.668937238624,,,164.489789944984,
2013-10-19 00:00:00 UTC,,,155.7746657009,,,181.656665529599,
2013-10-20 00:00:00 UTC,,,158.104558938426,,,186.592402200521,
2013-10-21 00:00:00 UTC,,,169.03352750181,,,193.927148058642,
2013-10-22 00:00:00 UTC,,,180.676402018691,,,202.721548577381,
2013-10-23 00:00:00 UTC,,,189.700494083745,,,216.851162089998,
2013-10-24 00:00:00 UTC,,,193.761602316358,,,214.373500642616,
2013-10-25 00:00:00 UTC,,,178.937340364682,,,197.863637032764,
2013-10-26 00:00:00 UTC,,,183.672274328055,,,199.95242377551,
2013-10-27 00:00:00 UTC,,,188.475889698489,,,204.353493142857,
2013-10-28 00:00:00 UTC,,,195.98966838247,,,213.94550752849,
2013-10-29 00:00:00 UTC,,,197.78166839997,,,217.979551893939,
2013-10-30 00:00:00 UTC,,,202.871682930689,,,220.884072934641,
2013-10-31 00:00:00 UTC,,,204.086709802463,,,219.983304279202,
2013-11-01 00:00:00 UTC,,,207.00323252924,,,221.776295,
2013-11-02 00:00:00 UTC,,,210.038471386037,,,222.003089722222,
2013-11-03 00:00:00 UTC,,,216.148302740294,,,226.037573180077,
2013-11-04 00:00:00 UTC,,,224.833535810298,,,240.023232896497,
2013-11-05 00:00:00 UTC,,,240.71880108323,,,253.1036809651,
2013-11-06 00:00:00 UTC,,,251.405216673627,,,272.154945184743,
2013-11-07 00:00:00 UTC,,,278.427631187425,,,308.187111196791,
2013-11-08 00:00:00 UTC,,,309.418155963803,,,349.849121973986,
2013-11-09 00:00:00 UTC,,,347.728499782034,,,392.171940766755,
2013-11-10 00:00:00 UTC,,,305.7470326145,,,343.538120103549,
2013-11-11 00:00:00 UTC,,,335.528993105113,,,361.014420979854,
2013-11-12 00:00:00 UTC,,,349.444439612096,,,391.410074824528,
2013-11-13 00:00:00 UTC,,,378.140741433712,,,423.26360008436,
2013-11-14 00:00:00 UTC,,,410.998485367107,,,448.245333968457,
2013-11-15 00:00:00 UTC,,,429.152132370454,,,459.252766054202,
2013-11-16 00:00:00 UTC,,,455.758706252419,,,476.062164971755,
2013-11-17 00:00:00 UTC,,,486.349246310464,,,519.587516996312,
2013-11-18 00:00:00 UTC,,,579.530795579756,,,646.004033352571,
2013-11-19 00:00:00 UTC,,,648.543822283531,,,743.008516493022,
2013-11-20 00:00:00 UTC,,,541.752809733546,,,599.600688695274,
2013-11-21 00:00:00 UTC,,,636.903453042001,,,732.524835275,
2013-11-22 00:00:00 UTC,,,709.40287838642,,,790.409428283301,
2013-11-23 00:00:00 UTC,,,791.347345175796,,,883.063592104229,
2013-11-24 00:00:00 UTC,,,799.640081466061,,,853.458579183036,
2013-11-25 00:00:00 UTC,,,803.764005797085,,,857.977099205604,
2013-11-26 00:00:00 UTC,,,838.779212427388,,,920.863481530452,
2013-11-27 00:00:00 UTC,,,920.252900338382,,,1050.52057826331,
2013-11-28 00:00:00 UTC,,,976.770917356665,,,1186.10664523719,
2013-11-29 00:00:00 UTC,,,977.992111906683,,,1239.75242715404,
2013-11-30 00:00:00 UTC,,,1003.57892177453,,,1274.95394746667,
2013-12-01 00:00:00 UTC,,,948.156642322099,,,1167.08469305713,
2013-12-02 00:00:00 UTC,,,942.459950662561,,,1128.69001015123,
2013-12-03 00:00:00 UTC,,,980.293465172515,,,1185.35020695055,
2013-12-04 00:00:00 UTC,,,1018.17163785705,,,1238.75087550079,
2013-12-05 00:00:00 UTC,,,1019.07376446345,,,1168.65039095022,
2013-12-06 00:00:00 UTC,,,921.150135530429,,,1064.89236638692,
2013-12-07 00:00:00 UTC,,,720.315310139398,,,802.682142679308,
2013-12-08 00:00:00 UTC,,,729.886689722223,,,790.101392865741,
2013-12-09 00:00:00 UTC,,,861.189560811503,,,940.432337047288,
2013-12-10 00:00:00 UTC,,,941.56117809254,,,1034.5009793162,
2013-12-11 00:00:00 UTC,,,936.592198320399,,,1004.40206924572,
2013-12-12 00:00:00 UTC,,,903.071867582879,,,949.140221185516,
2013-12-13 00:00:00 UTC,,,903.653787063613,,,975.073134880952,
2013-12-14 00:00:00 UTC,,,882.669930572851,,,970.463916360119,
2013-12-15 00:00:00 UTC,,,848.56978268489,,,939.935737274725,
2013-12-16 00:00:00 UTC,,,792.765237318894,,,893.37866429008,
2013-12-17 00:00:00 UTC,,,714.881489082984,,,774.892676328282,
2013-12-18 00:00:00 UTC,,,578.098074540627,,,630.244905069301,
2013-12-19 00:00:00 UTC,,,616.321185336298,,,680.437782910467,
2013-12-20 00:00:00 UTC,,,696.929521659406,,,761.637334772956,
2013-12-21 00:00:00 UTC,,,650.513375931165,,,699.883408,
2013-12-22 00:00:00 UTC,,,656.323678093419,,,707.221867727273,
2013-12-23 00:00:00 UTC,,,664.166606511113,,,713.478659318182,
2013-12-24 00:00:00 UTC,,,688.635396877595,,,736.606972,
2013-12-25 00:00:00 UTC,,,696.921298393324,,,734.862819797619,
2013-12-26 00:00:00 UTC,,,741.132231284369,,,803.640465558201,705.001666666667
2013-12-27 00:00:00 UTC,,,761.886580776554,,,843.998291740741,743.75
2013-12-28 00:00:00 UTC,,,750.274343894927,,,814.324784786561,
2013-12-29 00:00:00 UTC,,,746.68953052103,,,805.935477969697,759.133333333333
2013-12-30 00:00:00 UTC,,,768.003290462578,,,844.765163257936,763.33
2013-12-31 00:00:00 UTC,,,772.167722324083,,,847.185383333333,765.0
2014-01-01 00:00:00 UTC,,,780.565192973786,,,859.979222759259,785.375
2014-01-02 00:00:00 UTC,,,793.66354811953,,,878.458555263889,800.166666666667
2014-01-03 00:00:00 UTC,,,813.654245613021,,,920.212385216667,805.47
2014-01-04 00:00:00 UTC,,,833.796845228205,,,943.415398916084,845.0
2014-01-05 00:00:00 UTC,,,888.8939159901,,,1011.95931629798,904.276107142857
2014-01-06 00:00:00 UTC,,,954.819447146568,,,1078.93108077552,972.5375
2014-01-07 00:00:00 UTC,,,931.161705779466,,,1030.82568894199,942.440476190476
2014-01-08 00:00:00 UTC,,,871.041391389556,,,976.323489199206,830.53
2014-01-09 00:00:00 UTC,,,867.456753746521,,,989.54314336182,858.761904761905
2014-01-10 00:00:00 UTC,,,868.915454236755,,,994.34784489418,858.6
2014-01-11 00:00:00 UTC,,,915.772858876507,,,1051.39646989899,921.594444444444
2014-01-12 00:00:00 UTC,,,916.307912589293,,,1043.24948375556,939.0
2014-01-13 00:00:00 UTC,,,866.039707464597,,,999.146092346321,911.761904761905
2014-01-14 00:00:00 UTC,,,874.685967063113,,,1006.25987535714,890.333333333333
2014-01-15 00:00:00 UTC,,,878.424649723613,,,1019.46401130487,881.908333333333
2014-01-16 00:00:00 UTC,,,879.262895351176,,,1012.790004,909.931083333334
2014-01-17 00:00:00 UTC,,,851.167255913966,,,984.882175785332,870.052083333333
2014-01-18 00:00:00 UTC,,,847.803803250983,,,980.284092446886,861.894345238095
2014-01-19 00:00:00 UTC,,,867.684290527023,,,998.294728725198,857.695
2014-01-20 00:00:00 UTC,,,872.856878887452,,,1031.03042895833,892.027777777778
2014-01-21 00:00:00 UTC,,,866.970390789593,,,1033.99117656128,886.554166666667
2014-01-22 00:00:00 UTC,,,872.91030923546,,,1038.07127363636,874.276666666667
2014-01-23 00:00:00 UTC,,,886.411429338352,,,1025.14795228333,873.375
2014-01-24 00:00:00 UTC,,,854.504026207635,,,1017.07590673504,839.811875
2014-01-25 00:00:00 UTC,,,867.677462241159,,,1029.86197822344,871.758148148148
2014-01-26 00:00:00 UTC,,,883.403168487341,,,1073.00600075658,882.983333333333
2014-01-27 00:00:00 UTC,,,870.585006235593,,,1082.83568105726,877.266666666667
2014-01-28 00:00:00 UTC,,,850.483916458679,,,1042.99507090741,873.766666666667
2014-01-29 00:00:00 UTC,,,860.468841311537,,,1030.17524151786,872.077922077922
2014-01-30 00:00:00 UTC,,,866.628022237734,,,1031.67790533117,886.330121212121
2014-01-31 00:00:00 UTC,,,880.823014462129,,,1048.22369979167,878.4115625
2014-02-01 00:00:00 UTC,,,890.94031315538,,,1049.97866142857,888.366666666667
2014-02-02 00:00:00 UTC,,,895.877009468617,,,1058.41412095238,892.0625
2014-02-03 00:00:00 UTC,,,891.583073892445,,,1055.92140942857,884.28125
2014-02-04 00:00:00 UTC,,,881.205537271043,,,1034.50004718254,888.044444444444
