Time,bitbay,bitcurex,bitmarket,bitmarketpl,bitomat,mtgox
2012-11-23 00:00:00 UTC,,,,,,38.6929078571429
2012-11-24 00:00:00 UTC,,,,,,39.0162234126984
2012-11-25 00:00:00 UTC,,,,,,39.0197849261849
2012-11-26 00:00:00 UTC,,,,,,39.5652478483067
2012-11-27 00:00:00 UTC,,,,,,38.2963819233587
2012-11-28 00:00:00 UTC,,,,,,39.231403448201
2012-11-29 00:00:00 UTC,,,,,,39.5018678563454
2012-11-30 00:00:00 UTC,,,,,,39.3800852639517
2012-12-01 00:00:00 UTC,,,,,,39.4580105
2012-12-02 00:00:00 UTC,,,,,,39.1613028333333
2012-12-03 00:00:00 UTC,,,,,,39.1085632307692
2012-12-04 00:00:00 UTC,,,,,,40.2443885622362
2012-12-05 00:00:00 UTC,,,,,,41.5084294545348
2012-12-06 00:00:00 UTC,,,,,,42.0720231222731
2012-12-07 00:00:00 UTC,,,,,,42.2943338504446
2012-12-08 00:00:00 UTC,,,,,,42.5310547916667
2012-12-09 00:00:00 UTC,,,,,,42.0775208028377
2012-12-10 00:00:00 UTC,,,,,,42.92637920148
2012-12-11 00:00:00 UTC,,,,,,43.1641046380952
2012-12-12 00:00:00 UTC,,,,,,43.4338627635281
2012-12-13 00:00:00 UTC,,,,,,43.054255952381
2012-12-14 00:00:00 UTC,,,,,,42.8907256077694
2012-12-15 00:00:00 UTC,,,,,,42.3119375595238
2012-12-16 00:00:00 UTC,,,,,,42.0179206547619
2012-12-17 00:00:00 UTC,,,,,,41.6091470376372
2012-12-18 00:00:00 UTC,,,,,,41.7253281481481
2012-12-19 00:00:00 UTC,,,,,,41.5190704191919
2012-12-20 00:00:00 UTC,,,,,,42.06970375
2012-12-21 00:00:00 UTC,,,,,,41.5982395378788
2012-12-22 00:00:00 UTC,,,,,,40.9925634593951
2012-12-23 00:00:00 UTC,,,,,,40.9112492853183
2012-12-24 00:00:00 UTC,,,,,,40.9029225374021
2012-12-25 00:00:00 UTC,,,,,,41.16
2012-12-26 00:00:00 UTC,,,,,,40.9973327681818
2012-12-27 00:00:00 UTC,,,,,,41.4732726025641
2012-12-28 00:00:00 UTC,,,,,,41.8191641666667
2012-12-29 00:00:00 UTC,,,,,,41.5857687191358
2012-12-30 00:00:00 UTC,,,,,,41.3124366666667
2012-12-31 00:00:00 UTC,,,,,,41.3075095757576
2013-01-01 00:00:00 UTC,,,,,,41.179625
2013-01-02 00:00:00 UTC,,,,,,41.2317786031746
2013-01-03 00:00:00 UTC,,,,,,40.9324272727273
2013-01-04 00:00:00 UTC,,,,,,41.5222313344322
2013-01-05 00:00:00 UTC,,,,,,41.7485872648982
2013-01-06 00:00:00 UTC,,,,,,41.9330493181818
2013-01-07 00:00:00 UTC,,,,,,42.1618166572317
2013-01-08 00:00:00 UTC,,,,,,43.1671175131646
2013-01-09 00:00:00 UTC,,,,,,43.6273126587301
2013-01-10 00:00:00 UTC,,,,,,43.8408526172815
2013-01-11 00:00:00 UTC,,,,,,44.238718979798
2013-01-12 00:00:00 UTC,,,,,,44.1799739180061
2013-01-13 00:00:00 UTC,,,,,,43.7154937878788
2013-01-14 00:00:00 UTC,,,,,,43.7832375595238
2013-01-15 00:00:00 UTC,,,,,,44.2404324375
2013-01-16 00:00:00 UTC,,,,,,44.8426946744048
2013-01-17 00:00:00 UTC,,,,,,46.6062713279913
2013-01-18 00:00:00 UTC,,,,,,48.4013854118567
2013-01-19 00:00:00 UTC,,,,,,47.8646028205128
2013-01-20 00:00:00 UTC,,,,,,48.2649834230769
2013-01-21 00:00:00 UTC,,,,,,50.9351536324042
2013-01-22 00:00:00 UTC,,,,,,53.6022122588523
2013-01-23 00:00:00 UTC,,,,,,54.5878234494592
2013-01-24 00:00:00 UTC,,,,,,56.4841706508823
2013-01-25 00:00:00 UTC,,,,,,53.3289818409198
2013-01-26 00:00:00 UTC,,,,,,53.1680032407407
2013-01-27 00:00:00 UTC,,,,,,54.2980126429513
2013-01-28 00:00:00 UTC,,,,,,56.2134276549824
2013-01-29 00:00:00 UTC,,,,,,59.7480254459625
2013-01-30 00:00:00 UTC,,,,,,60.8474038394144
2013-01-31 00:00:00 UTC,,,,,,63.5769977522381
2013-02-01 00:00:00 UTC,,,,,,64.4459406031746
2013-02-02 00:00:00 UTC,,,,,,60.7494365515952
2013-02-03 00:00:00 UTC,,,,,,61.2783795026844
2013-02-04 00:00:00 UTC,,,,,,63.3719456777574
2013-02-05 00:00:00 UTC,,,,,,63.8214404691151
2013-02-06 00:00:00 UTC,,,,,,65.0534483982456
2013-02-07 00:00:00 UTC,,,,,,66.7154098199342
2013-02-08 00:00:00 UTC,,,,,,69.5725767302871
2013-02-09 00:00:00 UTC,,,,,,71.3968886755793
2013-02-10 00:00:00 UTC,,,,,,72.6911673611111
2013-02-11 00:00:00 UTC,,,,,,74.0356752083333
2013-02-12 00:00:00 UTC,,,,,,78.0138222232084
2013-02-13 00:00:00 UTC,,,,,,79.5441410531746
2013-02-14 00:00:00 UTC,,,,,,80.0038046079987
2013-02-15 00:00:00 UTC,,,,,,83.7510252976191
2013-02-16 00:00:00 UTC,,,,,,85.0184775836139
2013-02-17 00:00:00 UTC,,,,,,84.075720605329
2013-02-18 00:00:00 UTC,,,,,,84.3822509292929
2013-02-19 00:00:00 UTC,,,,,,89.0738038114099
2013-02-20 00:00:00 UTC,,,,,,93.0512830353046
2013-02-21 00:00:00 UTC,,,,,,93.2622501379199
2013-02-22 00:00:00 UTC,,,,,,97.185220899586
2013-02-23 00:00:00 UTC,,,,,,91.9531445619315
2013-02-24 00:00:00 UTC,,,,,,94.9672299993684
2013-02-25 00:00:00 UTC,,,,,,96.1047392794058
2013-02-26 00:00:00 UTC,,,,,,97.9499842099654
2013-02-27 00:00:00 UTC,,,,,,99.3455314370517
2013-02-28 00:00:00 UTC,,,,,,104.614862185688
2013-03-01 00:00:00 UTC,,,,,,107.819451389449
2013-03-02 00:00:00 UTC,,,,,,108.678215634921
2013-03-03 00:00:00 UTC,,,,,,108.726179846398
2013-03-04 00:00:00 UTC,,,,,,113.559506737073
2013-03-05 00:00:00 UTC,,,,,,126.550041459016
2013-03-06 00:00:00 UTC,,,,,,144.593112650136
2013-03-07 00:00:00 UTC,,,,,,135.390254540538
2013-03-08 00:00:00 UTC,,,,,,139.631990920792
2013-03-09 00:00:00 UTC,,,,,,143.617676271612
2013-03-10 00:00:00 UTC,,,,,,148.095239920437
2013-03-11 00:00:00 UTC,,,,,,150.720050840097
2013-03-12 00:00:00 UTC,,,,,,142.521352809637
2013-03-13 00:00:00 UTC,,,,,,147.454331856981
2013-03-14 00:00:00 UTC,,,,,,151.301289624102
2013-03-15 00:00:00 UTC,,,,,,151.525818655462
2013-03-16 00:00:00 UTC,,,,,,148.492975708333
2013-03-17 00:00:00 UTC,,,,,,150.2782975
2013-03-18 00:00:00 UTC,,,,,,152.006556552745
2013-03-19 00:00:00 UTC,,,,,,175.414758026881
2013-03-20 00:00:00 UTC,,,,,,196.962174177897
2013-03-21 00:00:00 UTC,,,,,,221.390618931819
2013-03-22 00:00:00 UTC,,,,,,234.959573511372
2013-03-23 00:00:00 UTC,,,,,,208.803247057702
2013-03-24 00:00:00 UTC,,,,,,221.231399847351
2013-03-25 00:00:00 UTC,,,,,,240.156141847216
2013-03-26 00:00:00 UTC,,,,,,251.568223792537
2013-03-27 00:00:00 UTC,,,,,,278.185895218422
2013-03-28 00:00:00 UTC,,,,,,302.794388614819
2013-03-29 00:00:00 UTC,,,,,,293.773368358966
2013-03-30 00:00:00 UTC,,,,,,302.044772319212
2013-03-31 00:00:00 UTC,,,,,,304.725132614197
2013-04-01 00:00:00 UTC,,,,,,321.620224419787
2013-04-02 00:00:00 UTC,,,,,,349.716370860274
2013-04-03 00:00:00 UTC,,436.134482131315,,,,422.079323652408
2013-04-04 00:00:00 UTC,,435.119675665149,,,,432.618612635011
2013-04-05 00:00:00 UTC,,444.966326468034,,,,447.582799513419
2013-04-06 00:00:00 UTC,,459.6749386142,,,,462.193500332806
2013-04-07 00:00:00 UTC,,484.082907080166,,,,494.155403470802
2013-04-08 00:00:00 UTC,,587.272154967961,,,,586.687790528789
2013-04-09 00:00:00 UTC,,682.458540311313,,,,671.201542207293
2013-04-10 00:00:00 UTC,,748.78040849693,,,,695.593537547071
2013-04-11 00:00:00 UTC,,561.712520744252,,,,513.413038220745
2013-04-12 00:00:00 UTC,,,,,,273.852358808293
2013-04-13 00:00:00 UTC,,,,,,346.994475242735
2013-04-14 00:00:00 UTC,,,,,,314.227534572294
2013-04-15 00:00:00 UTC,,,,,,294.77545053416
2013-04-16 00:00:00 UTC,,220.863000480654,,,,208.811891740182
2013-04-17 00:00:00 UTC,,272.827823721648,,,,263.395803084614
2013-04-18 00:00:00 UTC,,309.018562682916,,,,300.444130639746
2013-04-19 00:00:00 UTC,,382.484041528564,,,,377.373336227107
2013-04-20 00:00:00 UTC,,392.064443534994,,,,382.396756471645
2013-04-21 00:00:00 UTC,,392.611919281813,,,,387.790926142199
2013-04-22 00:00:00 UTC,,386.93553299016,,,,385.565389538747
2013-04-23 00:00:00 UTC,,401.204319523568,,,,412.293154234899
2013-04-24 00:00:00 UTC,,447.467207681386,,,,476.820934750715
2013-04-25 00:00:00 UTC,,460.764875917234,,,,485.335722060586
2013-04-26 00:00:00 UTC,,420.945344376923,,,,426.180127389705
2013-04-27 00:00:00 UTC,,422.317677416179,,,,428.124289002878
2013-04-28 00:00:00 UTC,,416.885733675422,,,,423.749435360328
2013-04-29 00:00:00 UTC,,423.859146383228,,,,444.263451403822
2013-04-30 00:00:00 UTC,,432.007607435023,,,,450.186206286532
2013-05-01 00:00:00 UTC,,403.855604924974,,,,408.042445854339
2013-05-02 00:00:00 UTC,,351.244027867061,,,,356.660040526345
2013-05-03 00:00:00 UTC,,295.833774474782,,,,294.531391409414
2013-05-04 00:00:00 UTC,,326.080108175001,,,,333.141244131394
2013-05-05 00:00:00 UTC,,343.655376209236,,,,358.278736779204
2013-05-06 00:00:00 UTC,,355.398775116274,,,,373.631935083693
2013-05-07 00:00:00 UTC,,338.035047841699,,,,344.613966515042
2013-05-08 00:00:00 UTC,,340.601004336894,,,,355.392192073506
2013-05-09 00:00:00 UTC,,337.070072528349,,,,352.296615499504
2013-05-10 00:00:00 UTC,,339.76508723861,,,,362.013628891049
2013-05-11 00:00:00 UTC,,344.840141903236,,,,366.332900589426
2013-05-12 00:00:00 UTC,,341.87132809296,,,,364.915854279211
2013-05-13 00:00:00 UTC,,346.082696277469,,,,368.233934812373
2013-05-14 00:00:00 UTC,,353.854336373498,,,,374.017047980113
2013-05-15 00:00:00 UTC,,335.652469772349,,,,361.327172994957
2013-05-16 00:00:00 UTC,,331.185775035211,,,,368.85003825114
2013-05-17 00:00:00 UTC,,341.206930230717,,,,381.895702361114
2013-05-18 00:00:00 UTC,,354.307355336113,,,,391.601671741095
2013-05-19 00:00:00 UTC,,352.343521445222,,,,391.187189065256
2013-05-20 00:00:00 UTC,,354.395506517722,,,,391.451919426527
2013-05-21 00:00:00 UTC,,368.901391005505,,,,392.023191600433
2013-05-22 00:00:00 UTC,,379.464840928772,,,,395.822480866308
2013-05-23 00:00:00 UTC,,385.85485803603,,,,401.514723183813
2013-05-24 00:00:00 UTC,,401.457493348324,,,,416.226793515089
2013-05-25 00:00:00 UTC,,408.728500539471,,,,421.855490194926
2013-05-26 00:00:00 UTC,,410.48721362172,,,,430.081581176561
2013-05-27 00:00:00 UTC,,415.685415669733,,,,430.586335182317
2013-05-28 00:00:00 UTC,,408.41659774754,,,,418.93825033612
2013-05-29 00:00:00 UTC,,409.773762130179,,,,422.480260303754
2013-05-30 00:00:00 UTC,,409.476757453073,,,,426.977676529412
2013-05-31 00:00:00 UTC,,407.818477582297,,,,425.063959409493
2013-06-01 00:00:00 UTC,,407.677566526611,,,,427.805455371429
2013-06-02 00:00:00 UTC,,389.404651618207,,,,407.312892037445
2013-06-03 00:00:00 UTC,,385.721065099813,,,,396.379962146401
2013-06-04 00:00:00 UTC,,385.968927352181,,,,402.249078949856
2013-06-05 00:00:00 UTC,,387.320101342138,,,,397.83532292927
2013-06-06 00:00:00 UTC,,388.018063314695,,,,399.091377802771
2013-06-07 00:00:00 UTC,,374.284828724572,,,,376.765102608259
2013-06-08 00:00:00 UTC,,359.194026691059,,,,358.473249573513
2013-06-09 00:00:00 UTC,,329.460611668347,,,,324.07869125773
2013-06-10 00:00:00 UTC,,341.760612489133,,,,344.658307347455
2013-06-11 00:00:00 UTC,,349.715726839002,,,,350.103393778791
2013-06-12 00:00:00 UTC,,352.107924284888,,,,357.369694722944
2013-06-13 00:00:00 UTC,,347.53211011997,,,,349.69113989303
2013-06-14 00:00:00 UTC,,329.89838839309,,,,330.49431423703
2013-06-15 00:00:00 UTC,,321.845011892712,,,,322.046353010417
2013-06-16 00:00:00 UTC,,322.856361592112,,,,319.408999967949
2013-06-17 00:00:00 UTC,,318.99405446626,,,,324.801490813492
2013-06-18 00:00:00 UTC,,326.775079360437,,,,338.524316519778
2013-06-19 00:00:00 UTC,,331.277016889411,,,,343.890286387446
2013-06-20 00:00:00 UTC,,332.94700780533,,,,348.342857463459
2013-06-21 00:00:00 UTC,,337.734765053244,,,,355.247830220361
2013-06-22 00:00:00 UTC,,335.812620710784,,,,351.815546367965
2013-06-23 00:00:00 UTC,,332.798117304876,,,,350.069917037037
2013-06-24 00:00:00 UTC,,328.240435577143,,,,341.773735077381
2013-06-25 00:00:00 UTC,,330.474672742061,,,,342.668242696581
2013-06-26 00:00:00 UTC,,329.244820881112,,,,344.251109935941
2013-06-27 00:00:00 UTC,,326.443552719687,,,,344.221169123978
2013-06-28 00:00:00 UTC,,317.498215482673,,,,327.678701622581
2013-06-29 00:00:00 UTC,,314.068440577941,,,,320.871764143519
2013-06-30 00:00:00 UTC,,312.370271062271,,,,320.765679033333
2013-07-01 00:00:00 UTC,,302.14093353786,,,,308.263412927707
2013-07-02 00:00:00 UTC,,289.047715067431,,,,297.354053183333
2013-07-03 00:00:00 UTC,,280.691523424667,,,,285.062468713413
2013-07-04 00:00:00 UTC,,254.171659686305,,,,265.993310760337
2013-07-05 00:00:00 UTC,,241.960435411086,,,,243.506615387174
2013-07-06 00:00:00 UTC,,220.724497360384,,,,234.665708856205
2013-07-07 00:00:00 UTC,,219.879797385621,,,,234.369528520202
2013-07-08 00:00:00 UTC,,240.072796661057,,,,258.200831285869
2013-07-09 00:00:00 UTC,,249.702221676739,,,,255.165843884921
2013-07-10 00:00:00 UTC,,258.6826082734,,,,270.073376025974
2013-07-11 00:00:00 UTC,,280.059369194888,,,,294.870126401942
2013-07-12 00:00:00 UTC,,302.394536854008,,,,318.212228069066
2013-07-13 00:00:00 UTC,,289.387584209441,,,,307.535510285714
2013-07-14 00:00:00 UTC,,296.399155788368,,,,315.815686363636
2013-07-15 00:00:00 UTC,,300.703583366883,,,,321.82378093172
2013-07-16 00:00:00 UTC,,301.773468065004,,,,321.026569634339
2013-07-17 00:00:00 UTC,,295.982102016346,,,,319.478987778345
2013-07-18 00:00:00 UTC,,281.392878953707,,,,294.178950663346
2013-07-19 00:00:00 UTC,,278.490149632079,,,,299.960372717449
2013-07-20 00:00:00 UTC,,277.837623809524,,,,298.360502604167
2013-07-21 00:00:00 UTC,,272.621301440329,,,,292.992262666667
2013-07-22 00:00:00 UTC,,271.610619422244,,,,296.293322588002
2013-07-23 00:00:00 UTC,,277.872243225507,,,,302.344942472663
2013-07-24 00:00:00 UTC,,278.936426871451,,,,301.164250357143
2013-07-25 00:00:00 UTC,,280.147375017179,,,,301.189107180952
2013-07-26 00:00:00 UTC,,280.289115461968,,,,304.509238444444
2013-07-27 00:00:00 UTC,,274.788419562818,,,,297.632978363636
2013-07-28 00:00:00 UTC,,278.223361922458,,,,305.4571271
2013-07-29 00:00:00 UTC,,284.895411738819,,,,315.666883545725
2013-07-30 00:00:00 UTC,,289.255820889443,,,,321.448642350876
2013-07-31 00:00:00 UTC,,304.885970241201,,,,337.353901625008
2013-08-01 00:00:00 UTC,,303.135042552356,,,,332.860305053145
2013-08-02 00:00:00 UTC,,305.431579167526,,,,332.820361397009
2013-08-03 00:00:00 UTC,,304.887916795506,,,,328.315629450216
2013-08-04 00:00:00 UTC,,304.781283214255,,,,331.43383662963
2013-08-05 00:00:00 UTC,,311.361199307833,,,,337.685652627841
2013-08-06 00:00:00 UTC,,316.394077199581,,,,332.54512951087
2013-08-07 00:00:00 UTC,,315.19417558823,,,,333.8130425
2013-08-08 00:00:00 UTC,,307.603686193971,,,,328.443343766667
2013-08-09 00:00:00 UTC,,304.969949648268,,,,326.121892454545
2013-08-10 00:00:00 UTC,,303.096978632479,,,,323.009898560606
2013-08-11 00:00:00 UTC,,304.531038095238,,,,322.24328821875
2013-08-12 00:00:00 UTC,,304.96108660061,,,,326.652045710656
2013-08-13 00:00:00 UTC,,307.817238665865,,,,331.712223642857
2013-08-14 00:00:00 UTC,,313.522863791794,,,,347.641687254372
2013-08-15 00:00:00 UTC,,311.607883940365,,,,346.194151680611
2013-08-16 00:00:00 UTC,,312.970460320467,,,,343.288021794872
2013-08-17 00:00:00 UTC,,316.425156862745,,,,348.247064348148
2013-08-18 00:00:00 UTC,,317.03935515873,,,,352.69550556758
2013-08-19 00:00:00 UTC,,322.414240348185,,,,368.79141202571
2013-08-20 00:00:00 UTC,,339.049882081568,,,,376.981122150298
2013-08-21 00:00:00 UTC,,350.496240301757,,,,382.02186486632
2013-08-22 00:00:00 UTC,,347.304733263441,,,,382.541663542568
2013-08-23 00:00:00 UTC,,346.89308523602,,,,376.569963519022
2013-08-24 00:00:00 UTC,,344.766505632392,,,,373.085379795918
2013-08-25 00:00:00 UTC,,348.828208604261,,,,378.898112151206
2013-08-26 00:00:00 UTC,,349.672434919594,,,,379.03904287037
2013-08-27 00:00:00 UTC,,366.003457901143,,,,400.556492210124
2013-08-28 00:00:00 UTC,,368.962850306316,,,,405.607861753663
2013-08-29 00:00:00 UTC,,371.570434949648,,,,408.386870572562
2013-08-30 00:00:00 UTC,,381.639837249142,,,,425.899220806612
2013-08-31 00:00:00 UTC,,405.766819609278,,,,454.266335437112
2013-09-01 00:00:00 UTC,,416.033750129456,,,,458.974795243056
2013-09-02 00:00:00 UTC,,419.859746844224,,,,461.065360810458
2013-09-03 00:00:00 UTC,,420.667835667845,,,,460.321694191177
2013-09-04 00:00:00 UTC,,420.589872490938,,,,449.264379768265
2013-09-05 00:00:00 UTC,,397.064538651044,,,,426.214689663907
2013-09-06 00:00:00 UTC,,392.495216688922,,,,415.022686194332
2013-09-07 00:00:00 UTC,,385.403674221175,,,,410.701226547619
2013-09-08 00:00:00 UTC,,385.05420752828,,,,409.95582975
2013-09-09 00:00:00 UTC,,385.178354305476,,,,418.301423198413
2013-09-10 00:00:00 UTC,,394.796469160106,,,,426.568971654497
2013-09-11 00:00:00 UTC,,392.183778066246,,,,430.649452973015
2013-09-12 00:00:00 UTC,,402.167335861406,,,,438.088494935198
2013-09-13 00:00:00 UTC,,401.009831760722,,,,439.979778248299
2013-09-14 00:00:00 UTC,,397.297038145188,,,,436.223878441558
2013-09-15 00:00:00 UTC,,394.961313616939,,,,424.783253639289
2013-09-16 00:00:00 UTC,,394.803888527535,,,,435.157101262195
2013-09-17 00:00:00 UTC,,394.92955946831,,,,429.279868840909
2013-09-18 00:00:00 UTC,,395.475627890226,,,,435.716138196825
2013-09-19 00:00:00 UTC,,391.456687246596,,,,428.578853618538
2013-09-20 00:00:00 UTC,,389.641104970156,,,,418.497286943242
2013-09-21 00:00:00 UTC,,388.483936936937,,,,417.291982222222
2013-09-22 00:00:00 UTC,,383.565192708333,,,,413.71413875
2013-09-23 00:00:00 UTC,,383.204739585148,,,,414.12158978279
2013-09-24 00:00:00 UTC,,380.095848760551,,,,410.592175739682
2013-09-25 00:00:00 UTC,,380.856315151515,,,,419.024354286243
2013-09-26 00:00:00 UTC,,379.064865539249,,,,415.161931715873
2013-09-27 00:00:00 UTC,,382.724308687287,,,,422.65365667608
2013-09-28 00:00:00 UTC,,384.254150613276,,,,429.593934661111
2013-09-29 00:00:00 UTC,,386.493314659197,,,,440.576241151709
2013-09-30 00:00:00 UTC,,390.794916956114,,,,436.048189099723
2013-10-01 00:00:00 UTC,,395.494334649063,,,,436.576866629902
2013-10-02 00:00:00 UTC,,383.417698910513,,,,410.420283095234
2013-10-03 00:00:00 UTC,,365.455134195835,,,,395.909260180276
2013-10-04 00:00:00 UTC,,382.51284137792,,,,412.60207976884
2013-10-05 00:00:00 UTC,,380.817614087302,,,,419.253952
2013-10-06 00:00:00 UTC,,381.713424603175,,,,413.173641296296
2013-10-07 00:00:00 UTC,,386.854625301548,,,,415.58843
2013-10-08 00:00:00 UTC,,386.642507378985,,,,415.470031383333
2013-10-09 00:00:00 UTC,,390.086930534962,,,,420.758263617965
2013-10-10 00:00:00 UTC,,394.918357146649,,,,426.753761379121
2013-10-11 00:00:00 UTC,,397.451253030303,,,,426.04055625
2013-10-12 00:00:00 UTC,,396.114074929972,,,,427.6702895
2013-10-13 00:00:00 UTC,,399.900201302499,,,,436.491838950113
2013-10-14 00:00:00 UTC,,415.539221755709,,,,455.706809168575
2013-10-15 00:00:00 UTC,,427.329062410696,,,,464.893249823757
2013-10-16 00:00:00 UTC,,450.818716917376,,,,482.279321225824
2013-10-17 00:00:00 UTC,,450.617313307189,,,,474.163569892593
2013-10-18 00:00:00 UTC,,453.276210336194,,,,491.1251285065
2013-10-19 00:00:00 UTC,,487.219174010674,,,,538.14792483096
2013-10-20 00:00:00 UTC,,498.113862212349,,,,548.778120407815
2013-10-21 00:00:00 UTC,,527.887412916694,,,,575.246243387184
2013-10-22 00:00:00 UTC,,580.048644253367,,,,608.158519443238
2013-10-23 00:00:00 UTC,,601.82663128393,,,,644.360492135664
2013-10-24 00:00:00 UTC,,592.941616364118,,,,626.945339365603
2013-10-25 00:00:00 UTC,,582.55,,,,576.60342877279
2013-10-26 00:00:00 UTC,,,,,,584.47484927148
2013-10-27 00:00:00 UTC,,570.0,,,,604.451832444444
2013-10-28 00:00:00 UTC,,,,,,620.606764027778
2013-10-29 00:00:00 UTC,,599.449013585765,,,,633.895841202381
2013-10-30 00:00:00 UTC,,600.486778573935,,,,639.294088620833
2013-10-31 00:00:00 UTC,,603.018246332705,,,,633.694616602564
2013-11-01 00:00:00 UTC,,609.944859370011,,,,641.381291212121
2013-11-02 00:00:00 UTC,,620.600429117654,,,,646.914195888889
2013-11-03 00:00:00 UTC,,643.268619464507,,,,666.906698099359
2013-11-04 00:00:00 UTC,,693.212679676477,,,,701.359742048077
2013-11-05 00:00:00 UTC,,742.284264355451,,,,756.730165653274
2013-11-06 00:00:00 UTC,,777.679548917362,,,,808.155311593838
2013-11-07 00:00:00 UTC,,836.820016793286,,,,911.999466694435
2013-11-08 00:00:00 UTC,,948.114953677586,,,,1043.18451890789
2013-11-09 00:00:00 UTC,,1012.32146451497,,,,1160.02006878072
2013-11-10 00:00:00 UTC,,921.756020252438,,,,1025.51920159754
2013-11-11 00:00:00 UTC,,981.193867137007,,,,1073.36834140971
2013-11-12 00:00:00 UTC,,1030.5197919311,,,,1170.89232257432
2013-11-13 00:00:00 UTC,,1133.8670982834,,,,1285.61220313632
2013-11-14 00:00:00 UTC,,1270.62163318341,,,,1340.72275755769
2013-11-15 00:00:00 UTC,,1304.56895121414,,,,1370.1020675014
2013-11-16 00:00:00 UTC,,1334.34363994053,,,,1427.90644011804
2013-11-17 00:00:00 UTC,,1419.44142220718,,,,1554.37863581417
2013-11-18 00:00:00 UTC,,1776.93744643286,,,,1948.25408942331
2013-11-19 00:00:00 UTC,,1980.77701407111,,,,2205.6964760766
2013-11-20 00:00:00 UTC,,1663.25428010244,,,,1750.92090819887
2013-11-21 00:00:00 UTC,,1864.6521439323,,,,2124.65442882295
2013-11-22 00:00:00 UTC,,2038.69097192639,,,,2328.76713684325
2013-11-23 00:00:00 UTC,,2367.92586373685,,,,2607.65881393866
2013-11-24 00:00:00 UTC,,2343.66559501202,,,,2512.82444012073
2013-11-25 00:00:00 UTC,,2380.41502878923,,,,2518.1381190731
2013-11-26 00:00:00 UTC,,2565.01934705926,,,,2705.71879007514
2013-11-27 00:00:00 UTC,,2976.33206057208,,,,3068.07934126652
2013-11-28 00:00:00 UTC,,3367.86644030254,,,,3484.86376172736
2013-11-29 00:00:00 UTC,,3450.31433852769,,,,3589.86461185652
2013-11-30 00:00:00 UTC,,3471.6375654001,,,,3685.88458333333
2013-12-01 00:00:00 UTC,,3209.99461128271,,,,3387.40672573105
2013-12-02 00:00:00 UTC,,3150.27229157172,,,,3300.67313398121
2013-12-03 00:00:00 UTC,,3229.2721506832,,,,3484.06389642657
2013-12-04 00:00:00 UTC,,3375.26831077772,,,,3635.6597935204
2013-12-05 00:00:00 UTC,,3252.77647333458,,,,3427.58583723907
2013-12-06 00:00:00 UTC,,3059.80270631239,,,,3084.92401122826
2013-12-07 00:00:00 UTC,,2384.76351408528,,,,2292.36462813177
2013-12-08 00:00:00 UTC,,2301.04450315371,,,,2266.23662434754
2013-12-09 00:00:00 UTC,,2683.18731911695,,,,2730.49838394687
2013-12-10 00:00:00 UTC,,2898.53122886584,,,,2956.33820283915
2013-12-11 00:00:00 UTC,,2805.41935621084,,,,2922.06624166756
2013-12-12 00:00:00 UTC,,2673.58487628707,,,,2714.6067295592
2013-12-13 00:00:00 UTC,,2712.3084900886,,,,2790.14544383988
2013-12-14 00:00:00 UTC,,2675.76857979977,,,,2720.03498435185
2013-12-15 00:00:00 UTC,,2623.5240441352,,,,2677.89246384354
2013-12-16 00:00:00 UTC,,2503.97313720029,,,,2527.14077805884
2013-12-17 00:00:00 UTC,,2159.19962476964,,,,2198.96853774583
2013-12-18 00:00:00 UTC,,1797.78779760998,,,,1789.29528677738
2013-12-19 00:00:00 UTC,,1941.65252274564,,,,2007.61354030143
2013-12-20 00:00:00 UTC,,2059.43972216284,,,,2175.90737847315
2013-12-21 00:00:00 UTC,,1919.27910659144,,,,1984.44799286111
2013-12-22 00:00:00 UTC,,1924.19033624028,,,,2021.40046159722
2013-12-23 00:00:00 UTC,,1969.43938039656,,,,2047.85161304924
2013-12-24 00:00:00 UTC,,2061.27109784886,,,,2130.49811648148
2013-12-25 00:00:00 UTC,,2062.90380345066,,,,2098.61511357143
2013-12-26 00:00:00 UTC,,2218.67640002857,,,,2329.63807844933
2013-12-27 00:00:00 UTC,,2327.64511157114,,,,2402.4836748
2013-12-28 00:00:00 UTC,,2281.18502798481,,,,2311.87276916667
2013-12-29 00:00:00 UTC,,2226.80784655771,,,,2264.76672555556
2013-12-30 00:00:00 UTC,,2290.17246955025,,,,2409.1291626
2013-12-31 00:00:00 UTC,,2287.54499539548,,,,2401.6930684375
2014-01-01 00:00:00 UTC,,2299.11837506565,,,,2404.98480176667
2014-01-02 00:00:00 UTC,,2327.38161829951,,,,2474.22617326389
2014-01-03 00:00:00 UTC,,2478.80127320774,,,,2626.26801275695
2014-01-04 00:00:00 UTC,,2517.36647084663,,,,2717.01018445678
2014-01-05 00:00:00 UTC,,2659.01876409428,,,,2905.27581411048
2014-01-06 00:00:00 UTC,,2832.52535496501,,,,3107.3422681026
2014-01-07 00:00:00 UTC,,2701.01858296185,,,,2925.60103981498
2014-01-08 00:00:00 UTC,,2497.98534139167,,,,2803.57834201711
2014-01-09 00:00:00 UTC,,2535.3171807115,,,,2826.61998429497
2014-01-10 00:00:00 UTC,,2545.38385691456,,,,2822.34707111111
2014-01-11 00:00:00 UTC,,2674.41647904029,,,,2968.51309775397
2014-01-12 00:00:00 UTC,,2662.60834579476,,,,2959.99495364899
