Time,anxbtc,bitmarket,btcmarkets,mtgox
2022-02-10 00:00:00 UTC,,,61794.7501300319,
2022-02-11 00:00:00 UTC,,,60538.0968951842,
2022-02-12 00:00:00 UTC,,,59416.5719501782,
2022-02-13 00:00:00 UTC,,,59484.419890034,
2022-02-14 00:00:00 UTC,,,59410.2406320299,
2022-02-15 00:00:00 UTC,,,61572.0816997897,
2022-02-16 00:00:00 UTC,,,61397.7478622628,
2022-02-17 00:00:00 UTC,,,59324.9461695317,
2022-02-18 00:00:00 UTC,,,56230.0163715353,
2022-02-19 00:00:00 UTC,,,55933.0945194657,
2022-02-20 00:00:00 UTC,,,53988.4298560776,
2022-02-21 00:00:00 UTC,,,53483.4216323872,
2022-02-22 00:00:00 UTC,,,51985.3649885365,
2022-02-23 00:00:00 UTC,,,52860.1090476552,
2022-02-24 00:00:00 UTC,,,50391.4653604947,
2022-02-25 00:00:00 UTC,,,53949.5154238975,
2022-02-26 00:00:00 UTC,,,54366.1517437321,
2022-02-27 00:00:00 UTC,,,53648.0520369564,
2022-02-28 00:00:00 UTC,,,54665.7634850376,
2022-03-01 00:00:00 UTC,,,60088.2975352489,
2022-03-02 00:00:00 UTC,,,60700.0908815143,
2022-03-03 00:00:00 UTC,,,59027.1925282158,
2022-03-04 00:00:00 UTC,,,55778.8447402073,
2022-03-05 00:00:00 UTC,,,53340.4852074891,
2022-03-06 00:00:00 UTC,,,53147.6523451342,
2022-03-07 00:00:00 UTC,,,51945.0082794486,
2022-03-08 00:00:00 UTC,,,53087.9340249301,
2022-03-09 00:00:00 UTC,,,56918.8210612014,
2022-03-10 00:00:00 UTC,,,54070.2379327289,
2022-03-11 00:00:00 UTC,,,53303.8996959741,
2022-03-12 00:00:00 UTC,,,53759.1953411745,
2022-03-13 00:00:00 UTC,,,53497.0257396649,
2022-03-14 00:00:00 UTC,,,53585.8530350977,
2022-03-15 00:00:00 UTC,,,54109.9944089109,
2022-03-16 00:00:00 UTC,,,55540.03386778,
2022-03-17 00:00:00 UTC,,,55700.7930250278,
2022-03-18 00:00:00 UTC,,,55462.6609510116,
2022-03-19 00:00:00 UTC,,,56552.5872122163,
2022-03-20 00:00:00 UTC,,,56247.5791959264,
2022-03-21 00:00:00 UTC,,,55614.3050612419,
2022-03-22 00:00:00 UTC,,,57201.9682378225,
2022-03-23 00:00:00 UTC,,,56597.2336181739,
2022-03-24 00:00:00 UTC,,,57913.7423613588,
2022-03-25 00:00:00 UTC,,,59036.5376154219,
2022-03-26 00:00:00 UTC,,,59245.1940245681,
2022-03-27 00:00:00 UTC,,,60014.3691367192,
2022-03-28 00:00:00 UTC,,,63119.3728301551,
2022-03-29 00:00:00 UTC,,,63510.3106522144,
2022-03-30 00:00:00 UTC,,,62929.2063341505,
2022-03-31 00:00:00 UTC,,,62394.3522543376,
2022-04-01 00:00:00 UTC,,,60852.3146906089,
2022-04-02 00:00:00 UTC,,,62099.8027401346,
2022-04-03 00:00:00 UTC,,,61999.5173074265,
2022-04-04 00:00:00 UTC,,,61256.4922895944,
2022-04-05 00:00:00 UTC,,,61082.7636428754,
2022-04-06 00:00:00 UTC,,,59156.9736616472,
2022-04-07 00:00:00 UTC,,,58155.0455393299,
2022-04-08 00:00:00 UTC,,,58103.8288933562,
2022-04-09 00:00:00 UTC,,,57248.1334859447,
2022-04-10 00:00:00 UTC,,,57670.0083085302,
2022-04-11 00:00:00 UTC,,,55525.4489973404,
2022-04-12 00:00:00 UTC,,,53730.1363169074,
2022-04-13 00:00:00 UTC,,,54497.4910997966,
2022-04-14 00:00:00 UTC,,,54853.2434588094,
2022-04-15 00:00:00 UTC,,,54487.7196830589,
2022-04-16 00:00:00 UTC,,,54759.4997987602,
2022-04-17 00:00:00 UTC,,,54701.0984406399,
2022-04-18 00:00:00 UTC,,,53959.9904644354,
2022-04-19 00:00:00 UTC,,,55686.9037099511,
2022-04-20 00:00:00 UTC,,,55884.1632850271,
2022-04-21 00:00:00 UTC,,,56324.2447741979,
2022-04-22 00:00:00 UTC,,,55114.6207116252,
2022-04-23 00:00:00 UTC,,,54883.3495157958,
2022-04-24 00:00:00 UTC,,,54835.0238460688,
2022-04-25 00:00:00 UTC,,,54749.2962295966,
2022-04-26 00:00:00 UTC,,,55271.5398491383,
2022-04-27 00:00:00 UTC,,,54404.069785636,
2022-04-28 00:00:00 UTC,,,55755.5930493804,
2022-04-29 00:00:00 UTC,,,54773.3809493344,
2022-04-30 00:00:00 UTC,,,54536.6604309153,
2022-05-01 00:00:00 UTC,,,54080.0357236143,
2022-05-02 00:00:00 UTC,,,54798.7317046736,
2022-05-03 00:00:00 UTC,,,53896.6044903926,
2022-05-04 00:00:00 UTC,,,54353.180935905,
2022-05-05 00:00:00 UTC,,,53577.5903666105,
2022-05-06 00:00:00 UTC,,,51035.9690320384,
2022-05-07 00:00:00 UTC,,,50795.5560485867,
2022-05-08 00:00:00 UTC,,,48967.6579538191,
2022-05-09 00:00:00 UTC,,,46695.6477783855,
2022-05-10 00:00:00 UTC,,,45149.245484411,
2022-05-11 00:00:00 UTC,,,43827.4377672783,
2022-05-12 00:00:00 UTC,,,40798.378058079,
2022-05-13 00:00:00 UTC,,,43607.1013059086,
2022-05-14 00:00:00 UTC,,,42456.3341385822,
2022-05-15 00:00:00 UTC,,,43525.0414303846,
2022-05-16 00:00:00 UTC,,,43250.8284068129,
2022-05-17 00:00:00 UTC,,,43164.5273755236,
2022-05-18 00:00:00 UTC,,,42298.0681390154,
2022-05-19 00:00:00 UTC,,,42108.837369035,
2022-05-20 00:00:00 UTC,,,42320.9752561824,
2022-05-21 00:00:00 UTC,,,41679.3707146276,
2022-05-22 00:00:00 UTC,,,42305.4892513671,
2022-05-23 00:00:00 UTC,,,42364.8817640423,
2022-05-24 00:00:00 UTC,,,41387.4299440897,
2022-05-25 00:00:00 UTC,,,42003.1484899862,
2022-05-26 00:00:00 UTC,,,41531.6349046392,
2022-05-27 00:00:00 UTC,,,40454.1234041611,
2022-05-28 00:00:00 UTC,,,40318.5340700653,
2022-05-29 00:00:00 UTC,,,40673.5862199824,
2022-05-30 00:00:00 UTC,,,42602.3431010798,
2022-05-31 00:00:00 UTC,,,44136.2539022074,
2022-06-01 00:00:00 UTC,,,43250.6496959841,
2022-06-02 00:00:00 UTC,,,41677.6226335516,
2022-06-03 00:00:00 UTC,,,41463.6099038971,
2022-06-04 00:00:00 UTC,,,41226.282148603,
2022-06-05 00:00:00 UTC,,,41323.0541428179,
2022-06-06 00:00:00 UTC,,,43278.9334991586,
2022-06-07 00:00:00 UTC,,,41679.3613683482,
2022-06-08 00:00:00 UTC,,,42281.7471768169,
2022-06-09 00:00:00 UTC,,,42320.9302897877,
2022-06-10 00:00:00 UTC,,,41802.0376169931,
2022-06-11 00:00:00 UTC,,,40964.2981386614,
2022-06-12 00:00:00 UTC,,,39130.4575815686,
2022-06-13 00:00:00 UTC,,,34669.6855626598,
2022-06-14 00:00:00 UTC,,,32092.5784496679,
2022-06-15 00:00:00 UTC,,,30757.3884163685,
2022-06-16 00:00:00 UTC,,,30558.944183882,
2022-06-17 00:00:00 UTC,,,29646.7802642681,
2022-06-18 00:00:00 UTC,,,27846.5189953683,
2022-06-19 00:00:00 UTC,,,27848.6180085654,
2022-06-20 00:00:00 UTC,,,29165.1836805851,
2022-06-21 00:00:00 UTC,,,30151.7628785911,
2022-06-22 00:00:00 UTC,,,29338.8841051596,
2022-06-23 00:00:00 UTC,,,29794.4116551986,
2022-06-24 00:00:00 UTC,,,30503.4776558417,
2022-06-25 00:00:00 UTC,,,30653.0859560661,
2022-06-26 00:00:00 UTC,,,30798.9263393509,
2022-06-27 00:00:00 UTC,,,30387.3894150073,
2022-06-28 00:00:00 UTC,,,29808.8404329776,
2022-06-29 00:00:00 UTC,,,29211.5252001083,
2022-06-30 00:00:00 UTC,,,28035.9290973424,
2022-07-01 00:00:00 UTC,,,28627.5356773234,
2022-07-02 00:00:00 UTC,,,28188.1157947107,
2022-07-03 00:00:00 UTC,,,28095.4377207124,
2022-07-04 00:00:00 UTC,,,28501.3390032007,
2022-07-05 00:00:00 UTC,,,29329.6021655052,
2022-07-06 00:00:00 UTC,,,29689.6736157925,
2022-07-07 00:00:00 UTC,,,30450.240702542,
2022-07-08 00:00:00 UTC,,,31789.3694326832,
2022-07-09 00:00:00 UTC,,,31538.5933431068,
2022-07-10 00:00:00 UTC,,,30858.9583978942,
2022-07-11 00:00:00 UTC,,,30151.58314183,
2022-07-12 00:00:00 UTC,,,29301.2615673383,
2022-07-13 00:00:00 UTC,,,28979.9092957631,
2022-07-14 00:00:00 UTC,,,29936.8069773041,
2022-07-15 00:00:00 UTC,,,30727.1152519205,
2022-07-16 00:00:00 UTC,,,30771.1427137316,
2022-07-17 00:00:00 UTC,,,31276.5353617761,
2022-07-18 00:00:00 UTC,,,32028.0361920864,
2022-07-19 00:00:00 UTC,,,32776.4624537684,
2022-07-20 00:00:00 UTC,,,34179.4506507434,
2022-07-21 00:00:00 UTC,,,33278.1862138985,
2022-07-22 00:00:00 UTC,,,33435.9349224413,
2022-07-23 00:00:00 UTC,,,32524.7524183607,
2022-07-24 00:00:00 UTC,,,32757.8510795238,
2022-07-25 00:00:00 UTC,,,31667.0108557279,
2022-07-26 00:00:00 UTC,,,30301.3132887969,
2022-07-27 00:00:00 UTC,,,31194.4028286095,
2022-07-28 00:00:00 UTC,,,33409.1714341484,
2022-07-29 00:00:00 UTC,,,34202.5750843858,
2022-07-30 00:00:00 UTC,,,34422.8932225702,
2022-07-31 00:00:00 UTC,,,34007.8130620343,
2022-08-01 00:00:00 UTC,,,33138.1884619879,
2022-08-02 00:00:00 UTC,,,33092.2872902733,
2022-08-03 00:00:00 UTC,,,33459.3491482219,
2022-08-04 00:00:00 UTC,,,32844.8485975046,
2022-08-05 00:00:00 UTC,,,33303.926125746,
2022-08-06 00:00:00 UTC,,,33581.60444833,
2022-08-07 00:00:00 UTC,,,33399.1331905806,
2022-08-08 00:00:00 UTC,,,34189.5397149416,
2022-08-09 00:00:00 UTC,,,33650.1705783323,
2022-08-10 00:00:00 UTC,,,33387.2015853103,
2022-08-11 00:00:00 UTC,,,34398.9077295727,
2022-08-12 00:00:00 UTC,,,33796.7074949548,
2022-08-13 00:00:00 UTC,,,34497.8905790357,
2022-08-14 00:00:00 UTC,,,34473.4140987612,
2022-08-15 00:00:00 UTC,,,34460.7832381991,
2022-08-16 00:00:00 UTC,,,34204.887101204,
2022-08-17 00:00:00 UTC,,,34080.2013147429,
2022-08-18 00:00:00 UTC,,,33832.1928749592,
2022-08-19 00:00:00 UTC,,,31712.5862465578,
2022-08-20 00:00:00 UTC,,,30936.0679505936,
2022-08-21 00:00:00 UTC,,,31201.3985718657,
2022-08-22 00:00:00 UTC,,,30935.540322693,
2022-08-23 00:00:00 UTC,,,31004.3186547083,
2022-08-24 00:00:00 UTC,,,31117.0204579144,
2022-08-25 00:00:00 UTC,,,31063.0731109639,
2022-08-26 00:00:00 UTC,,,30509.4381898843,
2022-08-27 00:00:00 UTC,,,29281.8348665978,
2022-08-28 00:00:00 UTC,,,29084.875307222,
2022-08-29 00:00:00 UTC,,,29080.9526415625,
2022-08-30 00:00:00 UTC,,,29259.9914393546,
2022-08-31 00:00:00 UTC,,,29488.8549382286,
2022-09-01 00:00:00 UTC,,,29376.4046748332,
2022-09-02 00:00:00 UTC,,,29550.6840372426,
2022-09-03 00:00:00 UTC,,,29196.9681286493,
2022-09-04 00:00:00 UTC,,,29156.7357986251,
2022-09-05 00:00:00 UTC,,,29175.3444353621,
2022-09-06 00:00:00 UTC,,,28975.8589867212,
2022-09-07 00:00:00 UTC,,,28121.6908375593,
2022-09-08 00:00:00 UTC,,,28580.0128281776,
2022-09-09 00:00:00 UTC,,,30335.0239656746,
2022-09-10 00:00:00 UTC,,,31296.882921699,
2022-09-11 00:00:00 UTC,,,31614.930454467,
2022-09-12 00:00:00 UTC,,,32224.0711118192,
2022-09-13 00:00:00 UTC,,,31536.2518839613,
2022-09-14 00:00:00 UTC,,,30044.376618662,
2022-09-15 00:00:00 UTC,,,29709.0563104186,
2022-09-16 00:00:00 UTC,,,29416.7521515899,
2022-09-17 00:00:00 UTC,,,29731.2046502305,
2022-09-18 00:00:00 UTC,,,29631.75201294,
2022-09-19 00:00:00 UTC,,,28375.5860519551,
2022-09-20 00:00:00 UTC,,,28629.1437370022,
2022-09-21 00:00:00 UTC,,,28526.5162214207,
2022-09-22 00:00:00 UTC,,,28664.0693587305,
2022-09-23 00:00:00 UTC,,,28982.1894367037,
2022-09-24 00:00:00 UTC,,,29205.269267354,
2022-09-25 00:00:00 UTC,,,29070.4023414716,
2022-09-26 00:00:00 UTC,,,29310.4059446711,
2022-09-27 00:00:00 UTC,,,30511.5273343053,
2022-09-28 00:00:00 UTC,,,29652.6852040136,
2022-09-29 00:00:00 UTC,,,29928.0088199161,
2022-09-30 00:00:00 UTC,,,30239.0682508349,
2022-10-01 00:00:00 UTC,,,30223.8214070325,
2022-10-02 00:00:00 UTC,,,30061.5138735131,
2022-10-03 00:00:00 UTC,,,29869.4048369249,
2022-10-04 00:00:00 UTC,,,30733.0942752579,
2022-10-05 00:00:00 UTC,,,31055.4499633499,
2022-10-06 00:00:00 UTC,,,31190.1176698664,
2022-10-07 00:00:00 UTC,,,30901.9168450872,
2022-10-08 00:00:00 UTC,,,30621.2698734871,
2022-10-09 00:00:00 UTC,,,30512.9278889439,
2022-10-10 00:00:00 UTC,,,30577.8104694817,
2022-10-11 00:00:00 UTC,,,30378.4517690783,
2022-10-12 00:00:00 UTC,,,30522.2780411373,
2022-10-13 00:00:00 UTC,,,30324.1525991559,
2022-10-14 00:00:00 UTC,,,31139.5621030106,
2022-10-15 00:00:00 UTC,,,30913.1853991889,
2022-10-16 00:00:00 UTC,,,30940.247705626,
2022-10-17 00:00:00 UTC,,,30979.1160059294,
2022-10-18 00:00:00 UTC,,,30898.0307382007,
2022-10-19 00:00:00 UTC,,,30568.986348601,
2022-10-20 00:00:00 UTC,,,30450.1343576044,
2022-10-21 00:00:00 UTC,,,30271.0550905608,
2022-10-22 00:00:00 UTC,,,30126.4842060492,
2022-10-23 00:00:00 UTC,,,30270.8639262641,
2022-10-24 00:00:00 UTC,,,30658.6184553782,
2022-10-25 00:00:00 UTC,,,30866.4607329051,
2022-10-26 00:00:00 UTC,,,31819.6046517724,
2022-10-27 00:00:00 UTC,,,31877.9242256272,
2022-10-28 00:00:00 UTC,,,31754.5876154748,
2022-10-29 00:00:00 UTC,,,32423.3277999307,
2022-10-30 00:00:00 UTC,,,32312.407299068,
2022-10-31 00:00:00 UTC,,,32053.3476776732,
2022-11-01 00:00:00 UTC,,,31975.5688332019,
2022-11-02 00:00:00 UTC,,,31898.7553796368,
2022-11-03 00:00:00 UTC,,,32098.2506698686,
2022-11-04 00:00:00 UTC,,,32398.8189471175,
2022-11-05 00:00:00 UTC,,,33025.1274094287,
2022-11-06 00:00:00 UTC,,,32880.3274792602,
2022-11-07 00:00:00 UTC,,,32196.6324513838,
2022-11-08 00:00:00 UTC,,,30209.6173168141,
2022-11-09 00:00:00 UTC,,,27099.6524377803,
2022-11-10 00:00:00 UTC,,,26150.1663552338,
2022-11-11 00:00:00 UTC,,,25690.6955668146,
2022-11-12 00:00:00 UTC,,,25056.0413409609,
2022-11-13 00:00:00 UTC,,,24705.533765248,
2022-11-14 00:00:00 UTC,,,24510.7143354171,
2022-11-15 00:00:00 UTC,,,24976.147635368,
2022-11-16 00:00:00 UTC,,,24710.7260833752,
2022-11-17 00:00:00 UTC,,,24799.2692423988,
2022-11-18 00:00:00 UTC,,,24962.5395533221,
2022-11-19 00:00:00 UTC,,,24927.9442859706,
2022-11-20 00:00:00 UTC,,,24822.8791056366,
2022-11-21 00:00:00 UTC,,,24136.1501082418,
2022-11-22 00:00:00 UTC,,,23968.7802556236,
2022-11-23 00:00:00 UTC,,,24646.8762762141,
2022-11-24 00:00:00 UTC,,,24488.0128222577,
2022-11-25 00:00:00 UTC,,,24450.9100062529,
2022-11-26 00:00:00 UTC,,,24603.8098121093,
2022-11-27 00:00:00 UTC,,,24572.1187214596,
2022-11-28 00:00:00 UTC,,,24245.4873382846,
2022-11-29 00:00:00 UTC,,,24515.9728587256,
2022-11-30 00:00:00 UTC,,,25160.5829502599,
2022-12-01 00:00:00 UTC,,,25037.135806278,
2022-12-02 00:00:00 UTC,,,24981.8804678056,
2022-12-03 00:00:00 UTC,,,25037.2973147991,
2022-12-04 00:00:00 UTC,,,25045.4536556745,
2022-12-05 00:00:00 UTC,,,25345.3526052956,
2022-12-06 00:00:00 UTC,,,25269.4175402869,
2022-12-07 00:00:00 UTC,,,25164.230034701,
2022-12-08 00:00:00 UTC,,,25117.4171242161,
2022-12-09 00:00:00 UTC,,,25307.5494495619,
2022-12-10 00:00:00 UTC,,,25268.3501929566,
2022-12-11 00:00:00 UTC,,,25283.3144278996,
2022-12-12 00:00:00 UTC,,,25124.2399101122,
2022-12-13 00:00:00 UTC,,,25563.0715816238,
2022-12-14 00:00:00 UTC,,,26046.4623859382,
2022-12-15 00:00:00 UTC,,,25911.2855978448,
2022-12-16 00:00:00 UTC,,,25484.8204099065,
2022-12-17 00:00:00 UTC,,,24945.0287913996,
2022-12-18 00:00:00 UTC,,,24940.8005154351,
2022-12-19 00:00:00 UTC,,,24811.4613759372,
2022-12-20 00:00:00 UTC,,,25171.6732626784,
2022-12-21 00:00:00 UTC,,,25090.8067226001,
2022-12-22 00:00:00 UTC,,,24942.4562147338,
2022-12-23 00:00:00 UTC,,,25133.5093431729,
2022-12-24 00:00:00 UTC,,,25106.6332073523,
2022-12-25 00:00:00 UTC,,,25125.1733591698,
2022-12-26 00:00:00 UTC,,,25149.8028909916,
2022-12-27 00:00:00 UTC,,,24922.1191333451,
2022-12-28 00:00:00 UTC,,,24625.8464870356,
2022-12-29 00:00:00 UTC,,,24580.123546766,
2022-12-30 00:00:00 UTC,,,24391.2474263894,
2022-12-31 00:00:00 UTC,,,24363.4120372426,
2023-01-01 00:00:00 UTC,,,24342.3521277041,
2023-01-02 00:00:00 UTC,,,24457.5711160678,
2023-01-03 00:00:00 UTC,,,24688.584575061,
2023-01-04 00:00:00 UTC,,,24608.9698241314,
2023-01-05 00:00:00 UTC,,,24770.1139681089,
2023-01-06 00:00:00 UTC,,,24754.869486932,
2023-01-07 00:00:00 UTC,,,24682.0796437333,
2023-01-08 00:00:00 UTC,,,24674.842742761,
2023-01-09 00:00:00 UTC,,,24858.0956523034,
2023-01-10 00:00:00 UTC,,,25061.3884896574,
2023-01-11 00:00:00 UTC,,,25303.0807785882,
2023-01-12 00:00:00 UTC,,,26470.5483326089,
2023-01-13 00:00:00 UTC,,,27392.9862929299,
2023-01-14 00:00:00 UTC,,,29838.3214041188,
2023-01-15 00:00:00 UTC,,,29777.0393697976,
2023-01-16 00:00:00 UTC,,,30199.2267224136,
2023-01-17 00:00:00 UTC,,,30415.0736940791,
2023-01-18 00:00:00 UTC,,,30200.292300732,
2023-01-19 00:00:00 UTC,,,30191.4778792991,
2023-01-20 00:00:00 UTC,,,30668.1414505045,
2023-01-21 00:00:00 UTC,,,32946.6737061551,
2023-01-22 00:00:00 UTC,,,32869.2316836085,
2023-01-23 00:00:00 UTC,,,32630.6048973049,
2023-01-24 00:00:00 UTC,,,32687.6251950044,
2023-01-25 00:00:00 UTC,,,32089.8109981763,
2023-01-26 00:00:00 UTC,,,32521.8368184311,
2023-01-27 00:00:00 UTC,,,32432.7348692411,
2023-01-28 00:00:00 UTC,,,32420.1771833651,
2023-01-29 00:00:00 UTC,,,32976.419878003,
2023-01-30 00:00:00 UTC,,,32931.5807763034,
2023-01-31 00:00:00 UTC,,,32737.2980542902,
2023-02-01 00:00:00 UTC,,,32818.7423450771,
2023-02-02 00:00:00 UTC,,,33531.3944117575,
2023-02-03 00:00:00 UTC,,,33539.5479853964,
2023-02-04 00:00:00 UTC,,,33780.6741561602,
2023-02-05 00:00:00 UTC,,,33541.0720512272,
2023-02-06 00:00:00 UTC,,,33214.5542844734,
2023-02-07 00:00:00 UTC,,,33137.9885874825,
2023-02-08 00:00:00 UTC,,,33189.4890616357,
2023-02-09 00:00:00 UTC,,,32421.6253315076,
2023-02-10 00:00:00 UTC,,,31441.1684336171,
2023-02-11 00:00:00 UTC,,,31415.2032702007,
2023-02-12 00:00:00 UTC,,,31668.8286837094,
2023-02-13 00:00:00 UTC,,,31278.4683794887,
2023-02-14 00:00:00 UTC,,,31454.9711993998,
2023-02-15 00:00:00 UTC,,,32861.484251777,
2023-02-16 00:00:00 UTC,,,35614.8021090791,
2023-02-17 00:00:00 UTC,,,35012.4011032682,
2023-02-18 00:00:00 UTC,,,35861.5550698434,
2023-02-19 00:00:00 UTC,,,35939.6043701071,
2023-02-20 00:00:00 UTC,,,35726.7316735505,
2023-02-21 00:00:00 UTC,,,35886.4900472868,
2023-02-22 00:00:00 UTC,,,35174.1270676936,
2023-02-23 00:00:00 UTC,,,35397.9110488975,
2023-02-24 00:00:00 UTC,,,34921.2777485697,
2023-02-25 00:00:00 UTC,,,34289.6821065253,
2023-02-26 00:00:00 UTC,,,34610.544069877,
2023-02-27 00:00:00 UTC,,,34857.2427519251,
2023-02-28 00:00:00 UTC,,,34708.3569833826,
2023-03-01 00:00:00 UTC,,,34926.894511084,
2023-03-02 00:00:00 UTC,,,34784.5909281189,
2023-03-03 00:00:00 UTC,,,33171.8886028034,
2023-03-04 00:00:00 UTC,,,33070.1048180014,
2023-03-05 00:00:00 UTC,,,33294.195826597,
2023-03-06 00:00:00 UTC,,,33221.3116481363,
2023-03-07 00:00:00 UTC,,,33464.0396817155,
2023-03-08 00:00:00 UTC,,,33372.6536904073,
2023-03-09 00:00:00 UTC,,,32368.992048872,
2023-03-10 00:00:00 UTC,,,30282.5347886976,
2023-03-11 00:00:00 UTC,,,30660.0641863305,
2023-03-12 00:00:00 UTC,,,31221.6903611049,
2023-03-13 00:00:00 UTC,,,34299.4162114262,
2023-03-14 00:00:00 UTC,,,36979.9137794305,
2023-03-15 00:00:00 UTC,,,36909.014215929,
2023-03-16 00:00:00 UTC,,,37125.0320276614,
2023-03-17 00:00:00 UTC,,,39319.8703667168,
2023-03-18 00:00:00 UTC,,,40814.5487646962,
2023-03-19 00:00:00 UTC,,,41034.083620201,
2023-03-20 00:00:00 UTC,,,41656.8494114736,
2023-03-21 00:00:00 UTC,,,41902.9855932026,
2023-03-22 00:00:00 UTC,,,41968.3683757798,
2023-03-23 00:00:00 UTC,,,41445.9985729763,
2023-03-24 00:00:00 UTC,,,41940.5146992163,
2023-03-25 00:00:00 UTC,,,41410.5202859266,
2023-03-26 00:00:00 UTC,,,41794.7832713344,
2023-03-27 00:00:00 UTC,,,41423.1572143737,
2023-03-28 00:00:00 UTC,,,40367.9484713834,
2023-03-29 00:00:00 UTC,,,41926.1383406335,
2023-03-30 00:00:00 UTC,,,42277.1646696694,
2023-03-31 00:00:00 UTC,,,42062.6076880924,
2023-04-01 00:00:00 UTC,,,42489.5142185282,
2023-04-02 00:00:00 UTC,,,42316.0439942692,
2023-04-03 00:00:00 UTC,,,41563.7667587452,
2023-04-04 00:00:00 UTC,,,41580.5523934991,
2023-04-05 00:00:00 UTC,,,42149.8130016865,
2023-04-06 00:00:00 UTC,,,41868.6338834972,
2023-04-07 00:00:00 UTC,,,41831.6445131161,
2023-04-08 00:00:00 UTC,,,41949.6066974804,
2023-04-09 00:00:00 UTC,,,42030.8251457608,
2023-04-10 00:00:00 UTC,,,42992.8180460499,
2023-04-11 00:00:00 UTC,,,45154.5674688269,
2023-04-12 00:00:00 UTC,,,44900.7831949296,
2023-04-13 00:00:00 UTC,,,44776.7785327266,
2023-04-14 00:00:00 UTC,,,45344.6029130398,
2023-04-15 00:00:00 UTC,,,45307.8901436278,
2023-04-16 00:00:00 UTC,,,45237.8527618558,
2023-04-17 00:00:00 UTC,,,44282.6474833989,
2023-04-18 00:00:00 UTC,,,44501.9353794219,
2023-04-19 00:00:00 UTC,,,43973.5397634905,
2023-04-20 00:00:00 UTC,,,42569.2643470828,
2023-04-21 00:00:00 UTC,,,41697.2642553142,
2023-04-22 00:00:00 UTC,,,41119.570671841,
2023-04-23 00:00:00 UTC,,,41384.928748799,
2023-04-24 00:00:00 UTC,,,41105.4788630388,
2023-04-25 00:00:00 UTC,,,41336.5006388204,
2023-04-26 00:00:00 UTC,,,43557.8536143732,
2023-04-27 00:00:00 UTC,,,43957.2719112277,
2023-04-28 00:00:00 UTC,,,44310.3300177485,
2023-04-29 00:00:00 UTC,,,44345.6031634625,
2023-04-30 00:00:00 UTC,,,44354.8452705774,
2023-05-01 00:00:00 UTC,,,42842.5583186434,
2023-05-02 00:00:00 UTC,,,42354.0109578736,
2023-05-03 00:00:00 UTC,,,42831.6153461078,
2023-05-04 00:00:00 UTC,,,43441.1667830365,
2023-05-05 00:00:00 UTC,,,43491.1288198907,
2023-05-06 00:00:00 UTC,,,43286.1527898365,
2023-05-07 00:00:00 UTC,,,43017.220237099,
2023-05-08 00:00:00 UTC,,,41269.1789180622,
2023-05-09 00:00:00 UTC,,,40884.1513238373,
2023-05-10 00:00:00 UTC,,,41004.2857991427,
2023-05-11 00:00:00 UTC,,,40557.0394640122,
2023-05-12 00:00:00 UTC,,,39692.8115986234,
2023-05-13 00:00:00 UTC,,,40419.0718188391,
2023-05-14 00:00:00 UTC,,,40471.1474944205,
2023-05-15 00:00:00 UTC,,,40898.5078652757,
2023-05-16 00:00:00 UTC,,,40494.8512111391,
2023-05-17 00:00:00 UTC,,,40505.8997157897,
2023-05-18 00:00:00 UTC,,,40882.4092286329,
2023-05-19 00:00:00 UTC,,,40368.9518824498,
2023-05-20 00:00:00 UTC,,,40442.3071913437,
2023-05-21 00:00:00 UTC,,,40513.3437083898,
2023-05-22 00:00:00 UTC,,,40286.3649642213,
2023-05-23 00:00:00 UTC,,,41027.8497751117,
2023-05-24 00:00:00 UTC,,,40492.0016742669,
2023-05-25 00:00:00 UTC,,,40354.0921758427,
2023-05-26 00:00:00 UTC,,,40735.5630350114,
2023-05-27 00:00:00 UTC,,,40914.1285208814,
2023-05-28 00:00:00 UTC,,,41849.4913146181,
2023-05-29 00:00:00 UTC,,,42596.3360067442,
2023-05-30 00:00:00 UTC,,,42563.1942517815,
2023-05-31 00:00:00 UTC,,,41892.2412142092,
2023-06-01 00:00:00 UTC,,,41134.3788553738,
2023-06-02 00:00:00 UTC,,,40917.628921157,
2023-06-03 00:00:00 UTC,,,41108.7714464464,
2023-06-04 00:00:00 UTC,,,41139.1545154828,
2023-06-05 00:00:00 UTC,,,40007.3268491075,
2023-06-06 00:00:00 UTC,,,39246.5383072772,
2023-06-07 00:00:00 UTC,,,39999.0749695049,
2023-06-08 00:00:00 UTC,,,39556.1030044988,
2023-06-09 00:00:00 UTC,,,39424.3340083629,
2023-06-10 00:00:00 UTC,,,38381.1103857705,
2023-06-11 00:00:00 UTC,,,38499.6988964985,
2023-06-12 00:00:00 UTC,,,38292.4115984258,
2023-06-13 00:00:00 UTC,,,38409.7596174308,
2023-06-14 00:00:00 UTC,,,37977.1975797616,
2023-06-15 00:00:00 UTC,,,36763.6115429178,
2023-06-16 00:00:00 UTC,,,37516.9292106324,
2023-06-17 00:00:00 UTC,,,38574.2879151084,
2023-06-18 00:00:00 UTC,,,38637.7719519303,
2023-06-19 00:00:00 UTC,,,38730.4871834107,
2023-06-20 00:00:00 UTC,,,40079.4610456734,
2023-06-21 00:00:00 UTC,,,43233.5778612855,
2023-06-22 00:00:00 UTC,,,44432.4338875638,
2023-06-23 00:00:00 UTC,,,45295.7815063826,
2023-06-24 00:00:00 UTC,,,45825.2484727927,
