Time,anxbtc,bit-x,bitmarket,britcoin,coinbase,coinfloor,kraken,mtgox
2021-10-21 00:00:00 UTC,,,,,46539.9757266761,,46563.4541178141,
2021-10-22 00:00:00 UTC,,,,,45116.9627080748,,45128.6364649674,
2021-10-23 00:00:00 UTC,,,,,44411.1711287316,,44419.0091506973,
2021-10-24 00:00:00 UTC,,,,,44175.7458985425,,44156.3117987139,
2021-10-25 00:00:00 UTC,,,,,45491.7711199311,,45494.0673102463,
2021-10-26 00:00:00 UTC,,,,,45226.303827443,,45214.458629578,
2021-10-27 00:00:00 UTC,,,,,43296.5088407041,,43329.9074436645,
2021-10-28 00:00:00 UTC,,,,,43763.4819703349,,43779.2188696255,
2021-10-29 00:00:00 UTC,,,,,44793.785844922,,44803.94462472,
2021-10-30 00:00:00 UTC,,,,,45065.956977448,,45038.121421936,
2021-10-31 00:00:00 UTC,,,,,44728.3540302637,,44689.326770528,
2021-11-01 00:00:00 UTC,,,,,44831.4431828923,,44823.7004940195,
2021-11-02 00:00:00 UTC,,,,,45891.4595994818,,45868.1427318801,
2021-11-03 00:00:00 UTC,,,,,46066.1461339173,,45992.2661495509,
2021-11-04 00:00:00 UTC,,,,,45546.3209646389,,45516.0620314251,
2021-11-05 00:00:00 UTC,,,,,45663.0580812736,,45653.6232279618,
2021-11-06 00:00:00 UTC,,,,,45268.9103122253,,45236.7365230908,
2021-11-07 00:00:00 UTC,,,,,46094.9252576612,,46061.9598607394,
2021-11-08 00:00:00 UTC,,,,,48674.903389391,,48673.4757983599,
2021-11-09 00:00:00 UTC,,,,,49793.8455764046,,49775.419765662,
2021-11-10 00:00:00 UTC,,,,,49505.7349160372,,49481.9176580554,
2021-11-11 00:00:00 UTC,,,,,48497.5473963369,,48502.2642443308,
2021-11-12 00:00:00 UTC,,,,,47939.3660846364,,47924.2528702088,
2021-11-13 00:00:00 UTC,,,,,47825.6490466221,,47795.1278873333,
2021-11-14 00:00:00 UTC,,,,,48168.4031746605,,48113.5078381468,
2021-11-15 00:00:00 UTC,,,,,48532.437938698,,48507.4903646389,
2021-11-16 00:00:00 UTC,,,,,45315.1743291764,,45258.4150697628,
2021-11-17 00:00:00 UTC,,,,,44587.9178576596,,44537.8247947833,
2021-11-18 00:00:00 UTC,,,,,43811.7352493439,,43731.3294465058,
2021-11-19 00:00:00 UTC,,,,,42555.9662510007,,42551.6446543482,
2021-11-20 00:00:00 UTC,,,,,43797.9089020669,,43744.0473478693,
2021-11-21 00:00:00 UTC,,,,,44120.3161134899,,44066.5306950451,
2021-11-22 00:00:00 UTC,,,,,42794.3490649925,,42769.2792704034,
2021-11-23 00:00:00 UTC,,,,,42566.2424393217,,42577.8801282086,
2021-11-24 00:00:00 UTC,,,,,42518.7254733657,,42537.6656033063,
2021-11-25 00:00:00 UTC,,,,,43736.2922274097,,43752.3091911054,
2021-11-26 00:00:00 UTC,,,,,41826.9998935574,,41824.3885308602,
2021-11-27 00:00:00 UTC,,,,,41106.6834310925,,41055.552814607,
2021-11-28 00:00:00 UTC,,,,,41040.3947064272,,40996.2460052645,
2021-11-29 00:00:00 UTC,,,,,43246.3397857642,,43240.3327298084,
2021-11-30 00:00:00 UTC,,,,,43068.5239393381,,43063.7708470784,
2021-12-01 00:00:00 UTC,,,,,43122.7800690537,,43102.5812125059,
2021-12-02 00:00:00 UTC,,,,,42629.7663693818,,42620.5070490039,
2021-12-03 00:00:00 UTC,,,,,42126.8227451636,,42108.5440350673,
2021-12-04 00:00:00 UTC,,,,,37222.3907446838,,37137.6193566788,
2021-12-05 00:00:00 UTC,,,,,37221.1248631719,,37202.9610251483,
2021-12-06 00:00:00 UTC,,,,,36893.5506341509,,36909.5656701602,
2021-12-07 00:00:00 UTC,,,,,38499.6656465237,,38505.4134513176,
2021-12-08 00:00:00 UTC,,,,,38031.9265181482,,38036.6411317497,
2021-12-09 00:00:00 UTC,,,,,37159.638192829,,37145.3087321909,
2021-12-10 00:00:00 UTC,,,,,36473.8708192434,,36452.1892472166,
2021-12-11 00:00:00 UTC,,,,,36565.2654210777,,36559.6187370097,
2021-12-12 00:00:00 UTC,,,,,37372.8752343989,,37366.3675434614,
2021-12-13 00:00:00 UTC,,,,,36412.6103190764,,36394.9615999894,
2021-12-14 00:00:00 UTC,,,,,35715.4096376799,,35685.4244043617,
2021-12-15 00:00:00 UTC,,,,,36348.0877597456,,36334.3629950694,
2021-12-16 00:00:00 UTC,,,,,36546.0140097476,,36558.5474939987,
2021-12-17 00:00:00 UTC,,,,,35423.1337237653,,35419.6263606083,
2021-12-18 00:00:00 UTC,,,,,35230.0727129838,,35218.1288964196,
2021-12-19 00:00:00 UTC,,,,,35654.9792637278,,35652.0623701476,
2021-12-20 00:00:00 UTC,,,,,35141.0023793378,,35136.7561722217,
2021-12-21 00:00:00 UTC,,,,,36579.5831532618,,36592.7348207536,
2021-12-22 00:00:00 UTC,,,,,36823.8336190909,,36830.9618813897,
2021-12-23 00:00:00 UTC,,,,,36669.4760678856,,36657.2279317769,
2021-12-24 00:00:00 UTC,,,,,38095.2201569937,,38092.1122393801,
2021-12-25 00:00:00 UTC,,,,,37975.4749605217,,37976.2256944118,
2021-12-26 00:00:00 UTC,,,,,37497.1258333895,,37488.6575522275,
2021-12-27 00:00:00 UTC,,,,,38088.4892715989,,38086.8590787357,
2021-12-28 00:00:00 UTC,,,,,36385.1173942396,,36380.7041085279,
2021-12-29 00:00:00 UTC,,,,,35396.7658360368,,35396.5744010497,
2021-12-30 00:00:00 UTC,,,,,34930.916119589,,34943.5906712846,
2021-12-31 00:00:00 UTC,,,,,35019.7752701701,,35017.6935005189,
2022-01-01 00:00:00 UTC,,,,,34885.0484813483,,34860.0657098114,
2022-01-02 00:00:00 UTC,,,,,34967.1668661537,,34953.6770912949,
2022-01-03 00:00:00 UTC,,,,,34709.7599215276,,34700.1824693381,
2022-01-04 00:00:00 UTC,,,,,34392.8771257991,,34387.5662814965,
2022-01-05 00:00:00 UTC,,,,,33887.4662189608,,33872.7339566924,
2022-01-06 00:00:00 UTC,,,,,31866.6671594713,,31874.9955651828,
2022-01-07 00:00:00 UTC,,,,,30980.9064015181,,30985.4998275264,
2022-01-08 00:00:00 UTC,,,,,30733.0853788698,,30717.7263235095,
2022-01-09 00:00:00 UTC,,,,,30912.1271476345,,30893.4383704473,
2022-01-10 00:00:00 UTC,,,,,30671.9655144449,,30667.0844683586,
2022-01-11 00:00:00 UTC,,,,,31049.5112586477,,31052.9908057566,
2022-01-12 00:00:00 UTC,,,,,31652.949475028,,31655.4596032904,
2022-01-13 00:00:00 UTC,,,,,31685.1752990627,,31691.8032282859,
2022-01-14 00:00:00 UTC,,,,,31215.2991174414,,31219.656523075,
2022-01-15 00:00:00 UTC,,,,,31563.26118502,,31561.3633574229,
2022-01-16 00:00:00 UTC,,,,,31542.8746143782,,31539.0659627579,
2022-01-17 00:00:00 UTC,,,,,31150.2433143328,,31154.2905421289,
2022-01-18 00:00:00 UTC,,,,,30820.2241639404,,30824.0011100445,
2022-01-19 00:00:00 UTC,,,,,30795.6085726884,,30784.5053644104,
2022-01-20 00:00:00 UTC,,,,,31000.7808031114,,30992.0482865265,
2022-01-21 00:00:00 UTC,,,,,28465.4125816034,,28444.7132568639,
2022-01-22 00:00:00 UTC,,,,,26227.9778837968,,26213.2506639916,
2022-01-23 00:00:00 UTC,,,,,26206.4157462255,,26197.505679825,
2022-01-24 00:00:00 UTC,,,,,26005.4418021396,,26016.0887000011,
2022-01-25 00:00:00 UTC,,,,,27101.3149944802,,27112.4564165303,
2022-01-26 00:00:00 UTC,,,,,27818.5297709368,,27826.9583385906,
2022-01-27 00:00:00 UTC,,,,,27127.4521846143,,27144.3840566436,
2022-01-28 00:00:00 UTC,,,,,27672.6899508827,,27692.3420554014,
2022-01-29 00:00:00 UTC,,,,,28273.3697193592,,28290.5065312576,
2022-01-30 00:00:00 UTC,,,,,28390.9042648219,,28383.1178063924,
2022-01-31 00:00:00 UTC,,,,,27987.5087448626,,27986.2384790479,
2022-02-01 00:00:00 UTC,,,,,28601.6142587374,,28601.9733873643,
2022-02-02 00:00:00 UTC,,,,,28086.7223711634,,28064.4128619644,
2022-02-03 00:00:00 UTC,,,,,27123.9526172555,,27129.8972865252,
2022-02-04 00:00:00 UTC,,,,,28535.7039671227,,28542.8834387666,
2022-02-05 00:00:00 UTC,,,,,30696.7809600301,,30684.4500213815,
2022-02-06 00:00:00 UTC,,,,,30762.5829813762,,30736.1078882133,
2022-02-07 00:00:00 UTC,,,,,31917.1384878438,,31915.4682883293,
2022-02-08 00:00:00 UTC,,,,,32429.2242395963,,32433.8849214981,
2022-02-09 00:00:00 UTC,,,,,32448.148028098,,32456.040109886,
2022-02-10 00:00:00 UTC,,,,,32712.4793961792,,32715.5588935102,
2022-02-11 00:00:00 UTC,,,,,31867.8521917295,,31863.1767292952,
2022-02-12 00:00:00 UTC,,,,,31242.38422587,,31242.1932130247,
2022-02-13 00:00:00 UTC,,,,,31259.2450663597,,31249.6162960909,
2022-02-14 00:00:00 UTC,,,,,31234.6049580048,,31231.3685836663,
2022-02-15 00:00:00 UTC,,,,,32442.3810928352,,32448.6260690825,
2022-02-16 00:00:00 UTC,,,,,32446.7504799468,,32449.4142135477,
2022-02-17 00:00:00 UTC,,,,,31350.4031130438,,31340.3413120915,
2022-02-18 00:00:00 UTC,,,,,29710.8170470282,,29707.2329096926,
2022-02-19 00:00:00 UTC,,,,,29503.1449884509,,29498.5779215359,
2022-02-20 00:00:00 UTC,,,,,28530.5904972876,,28517.2223859029,
2022-02-21 00:00:00 UTC,,,,,28283.7596212584,,28264.193102528,
2022-02-22 00:00:00 UTC,,,,,27545.019301819,,27537.0471977134,
2022-02-23 00:00:00 UTC,,,,,28128.1498827118,,28119.7648283553,
2022-02-24 00:00:00 UTC,,,,,26899.3968374408,,26881.040144905,
2022-02-25 00:00:00 UTC,,,,,28971.8546139325,,28975.4130301089,
2022-02-26 00:00:00 UTC,,,,,29264.2062476102,,29259.084073184,
2022-02-27 00:00:00 UTC,,,,,28900.7234645153,,28876.5926840262,
2022-02-28 00:00:00 UTC,,,,,29455.0609823891,,29449.6453183862,
2022-03-01 00:00:00 UTC,,,,,32610.4724791733,,32613.8590711047,
2022-03-02 00:00:00 UTC,,,,,33044.5861638404,,33037.1872095858,
2022-03-03 00:00:00 UTC,,,,,32246.3168249217,,32230.3704215512,
2022-03-04 00:00:00 UTC,,,,,30817.1405965696,,30810.5174714502,
2022-03-05 00:00:00 UTC,,,,,29613.5103951916,,29599.0759277963,
2022-03-06 00:00:00 UTC,,,,,29512.479182506,,29497.2445137346,
2022-03-07 00:00:00 UTC,,,,,29063.4437550069,,29046.4962976222,
2022-03-08 00:00:00 UTC,,,,,29472.7120063563,,29468.1453898548,
2022-03-09 00:00:00 UTC,,,,,31583.1992065443,,31578.3663145215,
2022-03-10 00:00:00 UTC,,,,,30129.4003251348,,30139.6294240121,
2022-03-11 00:00:00 UTC,,,,,29819.1779476543,,29810.6796876266,
2022-03-12 00:00:00 UTC,,,,,30013.4971151373,,30018.1658537686,
2022-03-13 00:00:00 UTC,,,,,29848.8294352605,,29856.2902684603,
2022-03-14 00:00:00 UTC,,,,,29736.7975210869,,29746.2112692772,
2022-03-15 00:00:00 UTC,,,,,29912.7900880446,,29931.9396555342,
2022-03-16 00:00:00 UTC,,,,,30726.5572114641,,30742.0799027194,
2022-03-17 00:00:00 UTC,,,,,31064.7752363837,,31056.8374953904,
2022-03-18 00:00:00 UTC,,,,,31092.2618016699,,31110.0546058578,
2022-03-19 00:00:00 UTC,,,,,31710.9061629053,,31749.9077188478,
2022-03-20 00:00:00 UTC,,,,,31568.35482588,,31576.6992624596,
2022-03-21 00:00:00 UTC,,,,,31125.1657002355,,31192.9734321076,
2022-03-22 00:00:00 UTC,,,,,32075.3822319089,,32125.7454682793,
2022-03-23 00:00:00 UTC,,,,,31915.8064387284,,31915.5407325374,
2022-03-24 00:00:00 UTC,,,,,32845.1760297669,,32847.6396200543,
2022-03-25 00:00:00 UTC,,,,,33556.0293188746,,33549.2995535686,
2022-03-26 00:00:00 UTC,,,,,33684.8714899023,,33672.546236549,
2022-03-27 00:00:00 UTC,,,,,34128.6039272186,,34104.4394922815,
2022-03-28 00:00:00 UTC,,,,,36045.9646457135,,36034.7399163284,
2022-03-29 00:00:00 UTC,,,,,36286.7164585189,,36281.1664465968,
2022-03-30 00:00:00 UTC,,,,,35962.97070123,,35950.2266092902,
2022-03-31 00:00:00 UTC,,,,,35526.8359960334,,35509.8269965629,
2022-04-01 00:00:00 UTC,,,,,34705.577852078,,34714.1299280158,
2022-04-02 00:00:00 UTC,,,,,35415.356292851,,35416.8170869932,
2022-04-03 00:00:00 UTC,,,,,35323.6777358896,,35323.4506791569,
2022-04-04 00:00:00 UTC,,,,,35095.55463932,,35087.1425692758,
2022-04-05 00:00:00 UTC,,,,,35319.4171560458,,35326.0913047995,
2022-04-06 00:00:00 UTC,,,,,34104.8697736179,,34107.4925191142,
2022-04-07 00:00:00 UTC,,,,,33231.6690881627,,33215.707032963,
2022-04-08 00:00:00 UTC,,,,,33197.271016559,,33176.6453961048,
2022-04-09 00:00:00 UTC,,,,,32588.9017412442,,32589.6876000147,
2022-04-10 00:00:00 UTC,,,,,32817.0736217746,,32824.0634822416,
2022-04-11 00:00:00 UTC,,,,,31620.542768881,,31631.5843806607,
2022-04-12 00:00:00 UTC,,,,,30689.4002228019,,30693.1423759789,
2022-04-13 00:00:00 UTC,,,,,31049.5665428904,,31031.002883507,
2022-04-14 00:00:00 UTC,,,,,31054.0657383509,,31057.7897944937,
2022-04-15 00:00:00 UTC,,,,,30816.8337952824,,30816.3872130415,
2022-04-16 00:00:00 UTC,,,,,30948.6161294905,,30952.2853513464,
2022-04-17 00:00:00 UTC,,,,,30876.4997629703,,30883.9080778829,
2022-04-18 00:00:00 UTC,,,,,30460.1526535957,,30459.3304213806,
2022-04-19 00:00:00 UTC,,,,,31563.0861866724,,31561.53707413,
2022-04-20 00:00:00 UTC,,,,,31791.9879479806,,31801.8714546782,
2022-04-21 00:00:00 UTC,,,,,31951.2450334283,,31932.0434113016,
2022-04-22 00:00:00 UTC,,,,,31087.4723679465,,31106.5569075315,
2022-04-23 00:00:00 UTC,,,,,30904.5946816094,,30921.2853848127,
2022-04-24 00:00:00 UTC,,,,,30870.9964105677,,30875.4469369909,
2022-04-25 00:00:00 UTC,,,,,30764.6499966579,,30775.9662720357,
2022-04-26 00:00:00 UTC,,,,,31279.3840645372,,31265.3677502119,
2022-04-27 00:00:00 UTC,,,,,30903.923190691,,30914.5791342939,
2022-04-28 00:00:00 UTC,,,,,31698.2579089259,,31730.3852923848,
2022-04-29 00:00:00 UTC,,,,,,,31143.7639201967,
2022-04-30 00:00:00 UTC,,,,,,,30629.9758838964,
2022-05-01 00:00:00 UTC,,,,,,,30284.239672366,
2022-05-02 00:00:00 UTC,,,,,,,30855.4676934097,
2022-05-03 00:00:00 UTC,,,,,30226.4230036152,,30560.7462401758,
2022-05-04 00:00:00 UTC,,,,,30997.6415634465,,30996.9310640799,
2022-05-05 00:00:00 UTC,,,,,30808.375324672,,30813.9304490634,
2022-05-06 00:00:00 UTC,,,,,29277.4898787891,,29281.1444514987,
2022-05-07 00:00:00 UTC,,,,,,,29068.4295220752,
2022-05-08 00:00:00 UTC,,,,,,,28007.8607683166,
2022-05-09 00:00:00 UTC,,,,,,,26487.727065916,
2022-05-10 00:00:00 UTC,,,,,,,25413.977828094,
2022-05-11 00:00:00 UTC,,,,,,,24761.025437557,
2022-05-12 00:00:00 UTC,,,,,,,23162.8789470158,
2022-05-13 00:00:00 UTC,,,,,,,24651.1386193003,
2022-05-14 00:00:00 UTC,,,,,,,23946.0430634811,
2022-05-15 00:00:00 UTC,,,,,25341.4406524579,,24548.7993371482,
2022-05-16 00:00:00 UTC,,,,,24402.9138152558,,24413.6815162491,
2022-05-17 00:00:00 UTC,,,,,24337.6900324903,,24332.7786100414,
2022-05-18 00:00:00 UTC,,,,,23823.6139512942,,23815.2882725978,
2022-05-19 00:00:00 UTC,,,,,23764.0120657835,,23762.17420067,
2022-05-20 00:00:00 UTC,,,,,23867.0659826857,,23866.8001857692,
2022-05-21 00:00:00 UTC,,,,,23467.018250764,,23456.7608657115,
2022-05-22 00:00:00 UTC,,,,,23819.5722457257,,23821.7387256892,
2022-05-23 00:00:00 UTC,,,,,23907.7380775281,,23913.463221297,
2022-05-24 00:00:00 UTC,,,,,23361.1957109251,,23354.3104377931,
2022-05-25 00:00:00 UTC,,,,,23700.9151669599,,23694.4950505363,
2022-05-26 00:00:00 UTC,,,,,23357.8995183511,,23357.2119739911,
2022-05-27 00:00:00 UTC,,,,,22783.8352175172,,22849.9241919998,
2022-05-28 00:00:00 UTC,,,,,22858.0543913561,,22844.3142221927,
2022-05-29 00:00:00 UTC,,,,,23057.0687342709,,23057.6275961832,
2022-05-30 00:00:00 UTC,,,,,24195.8363576153,,24185.353912826,
2022-05-31 00:00:00 UTC,,,,,25130.3852976107,,25131.4087060018,
2022-06-01 00:00:00 UTC,,,,,24736.6737065191,,24728.9510097145,
2022-06-02 00:00:00 UTC,,,,,23958.8957729612,,23950.5183621288,
2022-06-03 00:00:00 UTC,,,,,23891.3698670398,,23892.2378314563,
2022-06-04 00:00:00 UTC,,,,,23758.552121339,,23755.076794129,
2022-06-05 00:00:00 UTC,,,,,23845.6008411522,,23845.2959965262,
2022-06-06 00:00:00 UTC,,,,,24917.9955545305,,24915.5190794799,
2022-06-07 00:00:00 UTC,,,,,23926.0617709668,,23920.5534241815,
2022-06-08 00:00:00 UTC,,,,,24252.1225182436,,24244.531340593,
2022-06-09 00:00:00 UTC,,,,,24145.8454727122,,24136.8163390213,
2022-06-10 00:00:00 UTC,,,,,23871.9074427963,,23861.6734872099,
2022-06-11 00:00:00 UTC,,,,,23409.808220363,,23400.9338166207,
2022-06-12 00:00:00 UTC,,,,,22412.3420751697,,22410.4179391777,
2022-06-13 00:00:00 UTC,,,,,19814.7952175444,,19797.9962394647,
2022-06-14 00:00:00 UTC,,,,,18344.2856633024,,18331.2844020927,
2022-06-15 00:00:00 UTC,,,,,17663.2234791875,,17649.6717483351,
2022-06-16 00:00:00 UTC,,,,,17503.188365034,,17508.9003993355,
2022-06-17 00:00:00 UTC,,,,,16864.2016058518,,16861.3236601803,
2022-06-18 00:00:00 UTC,,,,,15783.2596769783,,15781.6422345349,
2022-06-19 00:00:00 UTC,,,,,15748.8727918387,,15755.5826001811,
2022-06-20 00:00:00 UTC,,,,,16565.3415026104,,16563.8462925736,
2022-06-21 00:00:00 UTC,,,,,17101.5210533052,,17105.8245133735,
2022-06-22 00:00:00 UTC,,,,,16556.4079863118,,16557.1903828179,
2022-06-23 00:00:00 UTC,,,,,16770.770749882,,16765.6969879222,
2022-06-24 00:00:00 UTC,,,,,17171.612581307,,17177.5579909378,
2022-06-25 00:00:00 UTC,,,,,17314.7102444152,,17322.1554727569,
2022-06-26 00:00:00 UTC,,,,,17402.8438846079,,17404.6958291673,
2022-06-27 00:00:00 UTC,,,,,17131.3021237298,,17130.1193630043,
2022-06-28 00:00:00 UTC,,,,,16911.1065730064,,16917.9603456883,
2022-06-29 00:00:00 UTC,,,,,16549.8088755388,,16550.6333781968,
2022-06-30 00:00:00 UTC,,,,,15914.4444815758,,15903.4711315754,
2022-07-01 00:00:00 UTC,,,,,16149.9281425419,,16151.7378575243,
2022-07-02 00:00:00 UTC,,,,,15876.4291211063,,15877.3678026786,
2022-07-03 00:00:00 UTC,,,,,15820.0780705535,,15814.9450034598,
2022-07-04 00:00:00 UTC,,,,,16099.5620429083,,16097.4281967466,
2022-07-05 00:00:00 UTC,,,,,16625.7902962872,,16621.4896621959,
2022-07-06 00:00:00 UTC,,,,,16903.0368509947,,16896.4299319454,
2022-07-07 00:00:00 UTC,,,,,17348.9060271902,,17344.2081786108,
2022-07-08 00:00:00 UTC,,,,,18111.5882006732,,18109.0357976618,
2022-07-09 00:00:00 UTC,,,,,17964.3132116349,,17957.8316405344,
2022-07-10 00:00:00 UTC,,,,,17561.5429917209,,17559.0846750117,
2022-07-11 00:00:00 UTC,,,,,17136.4343521205,,17134.2782983606,
2022-07-12 00:00:00 UTC,,,,,16631.6855740968,,16626.9666947007,
2022-07-13 00:00:00 UTC,,,,,16479.8732333006,,16479.8332345661,
2022-07-14 00:00:00 UTC,,,,,17046.2103946765,,17046.8047779288,
2022-07-15 00:00:00 UTC,,,,,17547.190569575,,17544.4728055265,
2022-07-16 00:00:00 UTC,,,,,17587.2602704284,,17588.2818638474,
2022-07-17 00:00:00 UTC,,,,,17874.3179795059,,17871.5421642393,
2022-07-18 00:00:00 UTC,,,,,18286.8376144308,,18272.8891564119,
2022-07-19 00:00:00 UTC,,,,,18789.4396752035,,18793.1299956869,
2022-07-20 00:00:00 UTC,,,,,19657.0443039483,,19651.8015082098,
2022-07-21 00:00:00 UTC,,,,,19160.3490193264,,19159.5260916888,
2022-07-22 00:00:00 UTC,,,,,19307.7182092971,,19314.2621125659,
2022-07-23 00:00:00 UTC,,,,,18753.2982714894,,18753.2375298228,
2022-07-24 00:00:00 UTC,,,,,18868.9532955283,,18871.0717089665,
2022-07-25 00:00:00 UTC,,,,,18245.6079071669,,18244.6981065818,
2022-07-26 00:00:00 UTC,,,,,17476.7063716,,17476.5645858501,
2022-07-27 00:00:00 UTC,,,,,17938.3863993775,,17938.8464346019,
2022-07-28 00:00:00 UTC,,,,,19192.015273956,,19195.0416636743,
2022-07-29 00:00:00 UTC,,,,,19631.129397221,,19631.9527003416,
2022-07-30 00:00:00 UTC,,,,,19729.7683979345,,19731.0600936181,
2022-07-31 00:00:00 UTC,,,,,19494.3618019779,,19488.9825921483,
2022-08-01 00:00:00 UTC,,,,,18993.8328692962,,18999.4219847472,
2022-08-02 00:00:00 UTC,,,,,18805.3398729407,,18816.1931183848,
2022-08-03 00:00:00 UTC,,,,,19058.5677584018,,19069.0958478978,
2022-08-04 00:00:00 UTC,,,,,18803.5697081881,,18814.7141800862,
2022-08-05 00:00:00 UTC,,,,,19066.0168099284,,19066.3684791449,
2022-08-06 00:00:00 UTC,,,,,19198.7926563733,,19205.6356926896,
2022-08-07 00:00:00 UTC,,,,,19117.4606885555,,19120.8461615346,
2022-08-08 00:00:00 UTC,,,,,19689.2945621375,,19687.5770627923,
2022-08-09 00:00:00 UTC,,,,,19388.1916644582,,19390.3250286052,
2022-08-10 00:00:00 UTC,,,,,19260.0575487592,,19265.2056028198,
2022-08-11 00:00:00 UTC,,,,,19965.5959749725,,19969.8297525928,
2022-08-12 00:00:00 UTC,,,,,19741.5378917004,,19740.4692913769,
2022-08-13 00:00:00 UTC,,,,,20207.7783058637,,20215.1931347328,
2022-08-14 00:00:00 UTC,,,,,20186.4973499734,,20183.9815175614,
2022-08-15 00:00:00 UTC,,,,,20075.7559189478,,20078.3772834475,
2022-08-16 00:00:00 UTC,,,,,19870.4577972375,,19872.4911167216,
2022-08-17 00:00:00 UTC,,,,,19610.1267636449,,19621.198451066,
2022-08-18 00:00:00 UTC,,,,,19505.3290873618,,19509.6490337401,
2022-08-19 00:00:00 UTC,,,,,18388.9733463781,,18391.9330536465,
2022-08-20 00:00:00 UTC,,,,,17903.0537989804,,17903.2661386984,
2022-08-21 00:00:00 UTC,,,,,18084.5251591182,,18080.3613917405,
2022-08-22 00:00:00 UTC,,,,,18029.2085185427,,18029.0368777873,
2022-08-23 00:00:00 UTC,,,,,18135.3831368611,,18134.1272340988,
2022-08-24 00:00:00 UTC,,,,,18191.0390743642,,18190.5893341813,
2022-08-25 00:00:00 UTC,,,,,18258.7182915052,,18257.7346322706,
2022-08-26 00:00:00 UTC,,,,,17942.6540623544,,17944.9619739082,
2022-08-27 00:00:00 UTC,,,,,17142.3799972794,,17147.7090638568,
2022-08-28 00:00:00 UTC,,,,,17042.5108138952,,17044.4897924477,
2022-08-29 00:00:00 UTC,,,,,17089.5865584715,,17088.9087145788,
2022-08-30 00:00:00 UTC,,,,,17226.6058751624,,17226.5075885265,
2022-08-31 00:00:00 UTC,,,,,17355.8408042148,,17354.6924217001,
2022-09-01 00:00:00 UTC,,,,,17266.9004272983,,17265.1275364454,
2022-09-02 00:00:00 UTC,,,,,17405.3039848124,,17393.1403848563,
2022-09-03 00:00:00 UTC,,,,,17236.8804681353,,17224.8913577693,
2022-09-04 00:00:00 UTC,,,,,17210.9652154366,,17200.180731269,
2022-09-05 00:00:00 UTC,,,,,17212.6799018126,,17200.0461968095,
2022-09-06 00:00:00 UTC,,,,,16960.7650286864,,16954.7763183041,
2022-09-07 00:00:00 UTC,,,,,16463.7287059605,,16458.2978471611,
2022-09-08 00:00:00 UTC,,,,,16735.4044479202,,16727.4186436844,
2022-09-09 00:00:00 UTC,,,,,17906.7668885729,,17883.3089770198,
2022-09-10 00:00:00 UTC,,,,,18445.3323871393,,18444.8888540902,
2022-09-11 00:00:00 UTC,,,,,18622.9212977812,,18616.9974894638,
2022-09-12 00:00:00 UTC,,,,,18979.6030467336,,18963.5378435207,
2022-09-13 00:00:00 UTC,,,,,18527.1378673405,,18519.7121817315,
2022-09-14 00:00:00 UTC,,,,,17523.3304499372,,17527.7366355392,
2022-09-15 00:00:00 UTC,,,,,17374.0118005277,,17381.0207271225,
2022-09-16 00:00:00 UTC,,,,,17256.2216998831,,17258.6074759153,
2022-09-17 00:00:00 UTC,,,,,17467.2178709004,,17464.3363706263,
2022-09-18 00:00:00 UTC,,,,,17388.119832406,,17391.7910005771,
2022-09-19 00:00:00 UTC,,,,,16671.6875705281,,16666.355855763,
2022-09-20 00:00:00 UTC,,,,,16806.8341705756,,16812.9140789434,
2022-09-21 00:00:00 UTC,,,,,16779.800425123,,16775.0537785768,
2022-09-22 00:00:00 UTC,,,,,16856.2798108307,,16852.0531722332,
2022-09-23 00:00:00 UTC,,,,,17240.8315775601,,17234.1343019443,
2022-09-24 00:00:00 UTC,,,,,17561.9884503926,,17555.5401821399,
2022-09-25 00:00:00 UTC,,,,,17483.3453025835,,17478.4083924755,
2022-09-26 00:00:00 UTC,,,,,17806.1213329503,,17805.3003676642,
2022-09-27 00:00:00 UTC,,,,,18335.742638175,,18334.8858465307,
2022-09-28 00:00:00 UTC,,,,,17800.3307873626,,17791.4282466016,
2022-09-29 00:00:00 UTC,,,,,17739.3524633335,,17733.2167358098,
2022-09-30 00:00:00 UTC,,,,,17531.2451505475,,17528.0327278007,
2022-10-01 00:00:00 UTC,,,,,17320.4483558549,,17316.4735727859,
2022-10-02 00:00:00 UTC,,,,,17231.8895180925,,17226.4813125219,
2022-10-03 00:00:00 UTC,,,,,17201.2668602248,,17193.9536076713,
2022-10-04 00:00:00 UTC,,,,,17511.0556737755,,17503.2447356018,
2022-10-05 00:00:00 UTC,,,,,17700.3256998534,,17697.5221431812,
2022-10-06 00:00:00 UTC,,,,,17900.9430319551,,17892.0170845726,
2022-10-07 00:00:00 UTC,,,,,17741.9467888109,,17733.7466792169,
2022-10-08 00:00:00 UTC,,,,,17577.1724303954,,17574.8273123826,
2022-10-09 00:00:00 UTC,,,,,17544.2602954185,,17539.9344526418,
2022-10-10 00:00:00 UTC,,,,,17468.245057978,,17463.457837095,
2022-10-11 00:00:00 UTC,,,,,17251.890119974,,17253.0744618514,
2022-10-12 00:00:00 UTC,,,,,17314.161190406,,17314.273810777,
2022-10-13 00:00:00 UTC,,,,,16991.3433830079,,16992.3844737463,
2022-10-14 00:00:00 UTC,,,,,17357.7951161488,,17363.6364946845,
2022-10-15 00:00:00 UTC,,,,,17126.7105380399,,17128.2089493392,
2022-10-16 00:00:00 UTC,,,,,17137.4103961093,,17140.2449930635,
