datetime,currency,market,index_name,platform,open,high,low,close,volume,change_pct
2018-05-08,USD,비트스탬프,,USD,9359.5,9450.0,9028.9,9181.6,11.42K,-1.90%
2018-05-09,USD,비트스탬프,,USD,9176.2,9368.8,8974.6,9308.5,11.37K,1.38%
2018-05-10,USD,비트스탬프,,USD,9308.5,9393.0,8987.7,9021.0,11.76K,-3.09%
2018-05-11,USD,비트스탬프,,USD,9021.0,9021.0,8351.0,8409.0,20.38K,-6.78%
2018-05-12,USD,비트스탬프,,USD,8409.0,8650.0,8209.0,8477.8,15.46K,0.82%
2018-05-13,USD,비트스탬프,,USD,8481.5,8761.4,8335.6,8696.6,9.84K,2.58%
2018-05-14,USD,비트스탬프,,USD,8696.6,8900.0,8289.9,8674.4,18.86K,-0.26%
2018-05-15,USD,비트스탬프,,USD,8674.4,8865.0,8417.0,8468.7,12.39K,-2.37%
2018-05-16,USD,비트스탬프,,USD,8475.0,8505.3,8101.0,8346.6,12.71K,-1.44%
2018-05-17,USD,비트스탬프,,USD,8346.6,8497.1,7989.1,8063.4,8.26K,-3.39%
2018-05-18,USD,비트스탬프,,USD,8067.0,8275.0,7929.5,8248.9,7.18K,2.30%
2018-05-19,USD,비트스탬프,,USD,8248.9,8395.0,8142.8,8231.2,3.78K,-0.21%
2018-05-20,USD,비트스탬프,,USD,8231.2,8588.9,8170.7,8518.5,5.31K,3.49%
2018-05-21,USD,비트스탬프,,USD,8518.5,8589.1,8321.3,8401.9,6.13K,-1.37%
2018-05-22,USD,비트스탬프,,USD,8403.2,8417.1,7951.8,7984.1,9.10K,-4.97%
2018-05-23,USD,비트스탬프,,USD,7984.1,8028.7,7443.4,7508.3,17.64K,-5.96%
2018-05-24,USD,비트스탬프,,USD,7502.9,7734.0,7270.3,7586.9,11.65K,1.05%
2018-05-25,USD,비트스탬프,,USD,7586.9,7661.1,7328.1,7471.2,10.09K,-1.52%
2018-05-26,USD,비트스탬프,,USD,7471.2,7619.0,7280.9,7336.0,4.04K,-1.81%
2018-05-27,USD,비트스탬프,,USD,7336.0,7412.6,7214.8,7347.4,3.14K,0.16%
2018-05-28,USD,비트스탬프,,USD,7347.4,7444.4,7085.0,7112.5,6.58K,-3.20%
2018-05-29,USD,비트스탬프,,USD,7112.5,7537.0,7044.5,7465.8,11.05K,4.97%
2018-05-30,USD,비트스탬프,,USD,7469.5,7559.0,7273.9,7375.7,8.94K,-1.21%
2018-05-31,USD,비트스탬프,,USD,7375.7,7600.0,7330.2,7488.9,7.34K,1.53%
2018-06-01,USD,비트스탬프,,USD,7492.3,7617.5,7351.8,7511.6,6.76K,0.30%
2018-06-02,USD,비트스탬프,,USD,7511.6,7697.0,7438.9,7643.9,4.01K,1.76%
2018-06-03,USD,비트스탬프,,USD,7642.1,7790.0,7583.0,7703.9,4.73K,0.78%
2018-06-04,USD,비트스탬프,,USD,7703.9,7743.0,7450.0,7494.3,6.99K,-2.72%
2018-06-05,USD,비트스탬프,,USD,7489.3,7665.0,7361.2,7618.0,9.97K,1.65%
2018-06-06,USD,비트스탬프,,USD,7619.0,7695.5,7485.9,7659.3,7.06K,0.54%
2018-06-07,USD,비트스탬프,,USD,7658.6,7750.0,7619.0,7689.3,7.55K,0.39%
2018-06-08,USD,비트스탬프,,USD,7689.3,7697.0,7542.0,7618.1,4.68K,-0.93%
2018-06-09,USD,비트스탬프,,USD,7618.1,7686.5,7468.3,7492.7,2.71K,-1.65%
2018-06-10,USD,비트스탬프,,USD,7492.7,7498.0,6640.3,6784.1,14.39K,-9.46%
2018-06-11,USD,비트스탬프,,USD,6781.2,6920.0,6636.1,6880.6,11.42K,1.42%
2018-06-12,USD,비트스탬프,,USD,6880.6,6880.8,6461.4,6557.7,8.83K,-4.69%
2018-06-13,USD,비트스탬프,,USD,6557.7,6624.5,6132.0,6305.8,19.19K,-3.84%
2018-06-14,USD,비트스탬프,,USD,6308.5,6706.1,6270.7,6644.0,14.19K,5.36%
2018-06-15,USD,비트스탬프,,USD,6646.1,6660.0,6370.0,6390.6,7.13K,-3.81%
2018-06-16,USD,비트스탬프,,USD,6390.6,6557.0,6333.7,6488.1,3.55K,1.53%
2018-06-17,USD,비트스탬프,,USD,6488.1,6574.8,6429.2,6453.4,2.83K,-0.53%
2018-06-18,USD,비트스탬프,,USD,6453.4,6783.2,6381.3,6709.8,5.94K,3.97%
2018-06-19,USD,비트스탬프,,USD,6707.5,6841.8,6660.8,6736.5,5.45K,0.40%
2018-06-20,USD,비트스탬프,,USD,6736.5,6809.3,6559.0,6756.6,5.20K,0.30%
2018-06-21,USD,비트스탬프,,USD,6756.6,6792.2,6677.9,6718.3,4.84K,-0.57%
2018-06-22,USD,비트스탬프,,USD,6718.3,6738.0,5947.1,6050.4,18.54K,-9.94%
2018-06-23,USD,비트스탬프,,USD,6050.4,6261.0,6048.8,6177.4,4.59K,2.10%
2018-06-24,USD,비트스탬프,,USD,6177.4,6254.0,5780.0,6153.4,11.42K,-0.39%
2018-06-25,USD,비트스탬프,,USD,6153.4,6324.0,6085.6,6253.6,9.69K,1.63%
2018-06-26,USD,비트스탬프,,USD,6253.6,6277.0,6050.0,6075.4,7.75K,-2.85%
2018-06-27,USD,비트스탬프,,USD,6068.0,6180.8,5985.0,6135.6,7.46K,0.99%
2018-06-28,USD,비트스탬프,,USD,6135.6,6164.8,5818.1,5844.0,8.87K,-4.75%
2018-06-29,USD,비트스탬프,,USD,5845.2,6299.0,5789.2,6205.8,12.07K,6.19%
2018-06-30,USD,비트스탬프,,USD,6205.8,6499.2,6190.3,6385.7,6.92K,2.90%
2018-07-01,USD,비트스탬프,,USD,6385.7,6438.5,6259.4,6350.0,4.16K,-0.56%
2018-07-02,USD,비트스탬프,,USD,6350.0,6667.6,6270.7,6611.0,8.80K,4.11%
2018-07-03,USD,비트스탬프,,USD,6613.0,6663.3,6464.4,6507.4,5.93K,-1.57%
2018-07-04,USD,비트스탬프,,USD,6507.4,6790.6,6413.2,6584.3,6.71K,1.18%
2018-07-05,USD,비트스탬프,,USD,6584.3,6700.0,6445.3,6527.0,7.69K,-0.87%
2018-07-06,USD,비트스탬프,,USD,6533.7,6636.1,6450.0,6596.5,5.46K,1.06%
2018-07-07,USD,비트스탬프,,USD,6596.5,6807.2,6510.0,6760.0,4.84K,2.48%
2018-07-08,USD,비트스탬프,,USD,6760.0,6782.3,6674.6,6701.3,5.15K,-0.87%
2018-07-09,USD,비트스탬프,,USD,6706.6,6809.3,6624.5,6652.1,7.17K,-0.73%
2018-07-10,USD,비트스탬프,,USD,6656.9,6683.9,6270.8,6304.5,9.16K,-5.23%
2018-07-11,USD,비트스탬프,,USD,6304.5,6400.0,6286.4,6379.9,6.37K,1.20%
2018-07-12,USD,비트스탬프,,USD,6380.0,6380.0,6072.2,6250.0,7.79K,-2.04%
2018-07-13,USD,비트스탬프,,USD,6249.8,6337.3,6130.0,6214.5,5.90K,-0.57%
2018-07-14,USD,비트스탬프,,USD,6211.7,6317.5,6180.0,6244.0,2.59K,0.47%
2018-07-15,USD,비트스탬프,,USD,6244.0,6391.9,6229.3,6350.8,3.55K,1.71%
2018-07-16,USD,비트스탬프,,USD,6353.3,6754.7,6333.6,6731.5,9.40K,5.99%
2018-07-17,USD,비트스탬프,,USD,6700.9,7467.9,6658.0,7311.8,12.70K,8.62%
2018-07-18,USD,비트스탬프,,USD,7311.8,7590.0,7239.1,7385.0,13.34K,1.00%
2018-07-19,USD,비트스탬프,,USD,7374.9,7562.1,7278.8,7471.8,8.80K,1.18%
2018-07-20,USD,비트스탬프,,USD,7474.3,7676.3,7266.0,7332.0,9.38K,-1.87%
2018-07-21,USD,비트스탬프,,USD,7330.8,7458.0,7213.0,7409.0,4.05K,1.05%
2018-07-22,USD,비트스탬프,,USD,7409.9,7581.0,7336.1,7396.6,5.11K,-0.17%
2018-07-23,USD,비트스탬프,,USD,7396.6,7800.0,7374.5,7719.6,12.57K,4.37%
2018-07-24,USD,비트스탬프,,USD,7719.6,8450.7,7691.1,8392.9,18.71K,8.72%
2018-07-25,USD,비트스탬프,,USD,8403.9,8475.0,8050.0,8171.1,10.35K,-2.64%
2018-07-26,USD,비트스탬프,,USD,8174.1,8300.0,7856.0,7926.0,8.09K,-3.00%
2018-07-27,USD,비트스탬프,,USD,7926.0,8275.0,7800.0,8177.2,8.70K,3.17%
2018-07-28,USD,비트스탬프,,USD,8178.1,8249.4,8056.0,8241.2,2.77K,0.78%
2018-07-29,USD,비트스탬프,,USD,8241.2,8299.9,8112.1,8209.7,3.98K,-0.38%
2018-07-30,USD,비트스탬프,,USD,8209.7,8295.0,7853.0,8160.2,11.79K,-0.60%
2018-07-31,USD,비트스탬프,,USD,8162.3,8162.3,7634.4,7725.8,11.99K,-5.32%
2018-08-01,USD,비트스탬프,,USD,7730.7,7753.7,7440.2,7602.0,11.41K,-1.60%
2018-08-02,USD,비트스탬프,,USD,7602.0,7706.4,7461.0,7536.4,5.26K,-0.86%
2018-08-03,USD,비트스탬프,,USD,7536.4,7542.9,7286.4,7417.0,9.59K,-1.58%
2018-08-04,USD,비트스탬프,,USD,7417.0,7489.5,6929.3,7009.0,6.83K,-5.50%
2018-08-05,USD,비트스탬프,,USD,7010.0,7081.3,6888.9,7032.6,6.04K,0.34%
2018-08-06,USD,비트스탬프,,USD,7023.4,7152.0,6835.1,6936.1,7.32K,-1.37%
2018-08-07,USD,비트스탬프,,USD,6930.0,7150.0,6674.6,6718.2,10.04K,-3.14%
2018-08-08,USD,비트스탬프,,USD,6717.7,6717.7,6125.0,6282.1,14.67K,-6.49%
2018-08-09,USD,비트스탬프,,USD,6283.6,6627.0,6190.0,6543.8,9.48K,4.17%
2018-08-10,USD,비트스탬프,,USD,6543.8,6584.0,5995.8,6140.0,14.10K,-6.17%
2018-08-11,USD,비트스탬프,,USD,6153.2,6479.8,6000.0,6234.0,6.82K,1.53%
2018-08-12,USD,비트스탬프,,USD,6240.0,6493.8,6163.4,6310.8,7.17K,1.23%
2018-08-13,USD,비트스탬프,,USD,6310.8,6544.4,6142.2,6252.6,8.90K,-0.92%
2018-08-14,USD,비트스탬프,,USD,6252.6,6252.6,5888.5,6193.6,14.24K,-0.94%
2018-08-15,USD,비트스탬프,,USD,6193.6,6628.5,6186.0,6272.3,12.50K,1.27%
2018-08-16,USD,비트스탬프,,USD,6272.3,6477.6,6221.7,6312.1,7.10K,0.64%
2018-08-17,USD,비트스탬프,,USD,6313.2,6580.1,6290.7,6580.1,6.64K,4.25%
2018-08-18,USD,비트스탬프,,USD,6580.1,6614.7,6303.0,6399.3,3.50K,-2.75%
2018-08-19,USD,비트스탬프,,USD,6399.3,6543.0,6314.0,6482.1,3.14K,1.29%
2018-08-20,USD,비트스탬프,,USD,6481.6,6523.0,6223.9,6265.7,6.25K,-3.34%
2018-08-21,USD,비트스탬프,,USD,6260.8,6513.0,6246.0,6479.3,5.66K,3.41%
2018-08-22,USD,비트스탬프,,USD,6479.3,6870.0,6252.0,6355.0,11.96K,-1.92%
2018-08-23,USD,비트스탬프,,USD,6356.0,6550.9,6344.8,6525.0,4.03K,2.68%
2018-08-24,USD,비트스탬프,,USD,6528.3,6720.5,6448.0,6689.0,6.38K,2.51%
2018-08-25,USD,비트스탬프,,USD,6692.0,6800.0,6664.3,6732.4,4.98K,0.65%
2018-08-26,USD,비트스탬프,,USD,6732.4,6775.3,6559.9,6703.0,3.47K,-0.44%
2018-08-27,USD,비트스탬프,,USD,6698.2,6944.4,6649.7,6903.5,5.86K,2.99%
2018-08-28,USD,비트스탬프,,USD,6903.5,7125.3,6862.6,7080.9,8.23K,2.57%
2018-08-29,USD,비트스탬프,,USD,7080.9,7124.1,6890.6,7036.5,5.73K,-0.63%
2018-08-30,USD,비트스탬프,,USD,7033.0,7056.0,6792.9,6984.0,6.88K,-0.75%
2018-08-31,USD,비트스탬프,,USD,6984.0,7100.0,6880.0,7009.0,5.79K,0.36%
2018-09-01,USD,비트스탬프,,USD,7015.6,7300.0,7015.2,7185.0,4.59K,2.51%
2018-09-02,USD,비트스탬프,,USD,7185.0,7326.0,7130.6,7290.3,3.30K,1.47%
2018-09-03,USD,비트스탬프,,USD,7290.3,7333.6,7192.1,7259.0,2.83K,-0.43%
2018-09-04,USD,비트스탬프,,USD,7259.0,7406.0,7231.0,7361.0,4.53K,1.41%
2018-09-05,USD,비트스탬프,,USD,7361.0,7387.0,6650.0,6679.3,12.41K,-9.26%
2018-09-06,USD,비트스탬프,,USD,6678.9,6705.6,6254.0,6491.3,14.71K,-2.81%
2018-09-07,USD,비트스탬프,,USD,6489.9,6525.0,6324.9,6388.8,6.54K,-1.58%
2018-09-08,USD,비트스탬프,,USD,6401.0,6465.5,6115.0,6178.3,4.30K,-3.29%
2018-09-09,USD,비트스탬프,,USD,6178.3,6446.8,6144.6,6236.0,4.10K,0.93%
