"날짜","종가","시가","고가","저가","거래량","변동 %"
"2015- 03- 23","0.9661","0.9758","0.9816","0.9639","","-0.92%"
"2015- 03- 20","0.9751","0.9900","0.9909","0.9726","","-1.50%"
"2015- 03- 19","0.9899","0.9783","0.9987","0.9764","","1.20%"
"2015- 03- 18","0.9782","1.0063","1.0073","0.9629","","-2.77%"
"2015- 03- 17","1.0061","1.0077","1.0093","1.0004","","-0.16%"
"2015- 03- 16","1.0077","1.0063","1.0084","1.0022","","0.29%"
"2015- 03- 13","1.0048","1.0022","1.0115","1.0018","","0.28%"
"2015- 03- 12","1.0020","1.0092","1.0130","0.9979","","-0.70%"
"2015- 03- 11","1.0091","0.9996","1.0111","0.9968","","0.96%"
"2015- 03- 10","0.9995","0.9859","1.0002","0.9853","","1.41%"
"2015- 03- 09","0.9856","0.9864","0.9879","0.9819","","-0.03%"
"2015- 03- 06","0.9859","0.9745","0.9863","0.9717","","1.19%"
"2015- 03- 05","0.9743","0.9631","0.9751","0.9628","","1.17%"
"2015- 03- 04","0.9630","0.9614","0.9681","0.9588","","0.24%"
"2015- 03- 03","0.9607","0.9590","0.9621","0.9557","","0.30%"
"2015- 03- 02","0.9578","0.9540","0.9600","0.9530","","0.50%"
"2015- 02- 27","0.9530","0.9530","0.9548","0.9446","","0.02%"
"2015- 02- 26","0.9528","0.9483","0.9550","0.9446","","0.47%"
"2015- 02- 25","0.9483","0.9505","0.9514","0.9459","","-0.22%"
"2015- 02- 24","0.9504","0.9495","0.9527","0.9465","","0.11%"
"2015- 02- 23","0.9494","0.9413","0.9530","0.9389","","0.95%"
"2015- 02- 20","0.9405","0.9495","0.9539","0.9374","","-0.94%"
"2015- 02- 19","0.9494","0.9422","0.9501","0.9380","","0.77%"
"2015- 02- 18","0.9421","0.9369","0.9455","0.9315","","0.57%"
"2015- 02- 17","0.9368","0.9324","0.9377","0.9289","","0.57%"
"2015- 02- 16","0.9315","0.9326","0.9333","0.9281","","-0.06%"
"2015- 02- 13","0.9321","0.9311","0.9337","0.9267","","0.14%"
"2015- 02- 12","0.9308","0.9294","0.9340","0.9255","","0.26%"
"2015- 02- 11","0.9284","0.9267","0.9304","0.9228","","0.23%"
"2015- 02- 10","0.9263","0.9240","0.9282","0.9213","","0.30%"
"2015- 02- 09","0.9235","0.9277","0.9293","0.9196","","-0.17%"
"2015- 02- 06","0.9251","0.9212","0.9292","0.9174","","0.46%"
"2015- 02- 05","0.9209","0.9263","0.9313","0.9208","","-0.54%"
"2015- 02- 04","0.9259","0.9245","0.9282","0.9207","","0.17%"
"2015- 02- 03","0.9243","0.9281","0.9298","0.9185","","-0.43%"
"2015- 02- 02","0.9283","0.9236","0.9349","0.9201","","0.84%"
"2015- 01- 30","0.9206","0.9239","0.9291","0.9169","","-0.34%"
"2015- 01- 29","0.9237","0.9051","0.9254","0.9044","","2.08%"
"2015- 01- 28","0.9049","0.9030","0.9093","0.8984","","0.27%"
"2015- 01- 27","0.9025","0.9030","0.9164","0.8936","","-0.04%"
"2015- 01- 26","0.9029","0.8811","0.9046","0.8765","","2.57%"
"2015- 01- 23","0.8803","0.8713","0.8817","0.8680","","1.09%"
"2015- 01- 22","0.8708","0.8600","0.8756","0.8526","","1.30%"
"2015- 01- 21","0.8596","0.8758","0.8775","0.8501","","-1.79%"
"2015- 01- 20","0.8753","0.8797","0.8839","0.8685","","-0.43%"
"2015- 01- 19","0.8791","0.8599","0.8802","0.8578","","2.55%"
"2015- 01- 16","0.8572","0.8583","0.8808","0.8452","","-0.10%"
"2015- 01- 15","0.8581","1.0191","1.0222","0.7380","","-15.75%"
"2015- 01- 14","1.0185","1.0202","1.0242","1.0138","","-0.15%"
"2015- 01- 13","1.0200","1.0148","1.0219","1.0126","","0.53%"
"2015- 01- 12","1.0146","1.0142","1.0191","1.0117","","0.06%"
"2015- 01- 09","1.0140","1.0183","1.0212","1.0137","","-0.42%"
"2015- 01- 08","1.0183","1.0143","1.0218","1.0135","","0.41%"
"2015- 01- 07","1.0141","1.0102","1.0178","1.0094","","0.42%"
"2015- 01- 06","1.0099","1.0071","1.0111","1.0040","","0.31%"
"2015- 01- 05","1.0068","1.0018","1.0110","1.0010","","0.57%"
"2015- 01- 02","1.0011","0.9940","1.0016","0.9932","","0.72%"
"2015- 01- 01","0.9939","0.9944","0.9950","0.9935","","-0.02%"
