"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 06- 06","3.9310","3.9490","3.9634","3.9216","","-0.41%"
"2024- 06- 05","3.9470","3.9602","3.9709","3.9436","","-0.27%"
"2024- 06- 04","3.9578","3.9213","3.9647","3.9127","","1.03%"
"2024- 06- 03","3.9175","3.9392","3.9616","3.9174","","-0.44%"
"2024- 05- 31","3.9350","3.9536","3.9666","3.9146","","-0.39%"
"2024- 05- 30","3.9505","3.9622","3.9787","3.9421","","-0.22%"
"2024- 05- 29","3.9593","3.9176","3.9656","3.9132","","1.11%"
"2024- 05- 28","3.9159","3.9218","3.9272","3.9000","","-0.02%"
"2024- 05- 27","3.9165","3.9203","3.9318","3.9125","","-0.02%"
"2024- 05- 24","3.9173","3.9429","3.9493","3.9171","","-0.60%"
"2024- 05- 23","3.9410","3.9450","3.9515","3.9235","","-0.06%"
"2024- 05- 22","3.9434","3.9181","3.9502","3.9128","","0.71%"
"2024- 05- 21","3.9156","3.9174","3.9276","3.9121","","0.02%"
"2024- 05- 20","3.9147","3.9207","3.9258","3.9102","","-0.03%"
"2024- 05- 17","3.9157","3.9182","3.9399","3.9155","","0.02%"
"2024- 05- 16","3.9151","3.9160","3.9328","3.9106","","0.04%"
"2024- 05- 15","3.9134","3.9448","3.9495","3.9132","","-0.71%"
"2024- 05- 14","3.9412","3.9725","3.9778","3.9416","","-0.71%"
"2024- 05- 13","3.9694","3.9939","3.9990","3.9635","","-0.56%"
"2024- 05- 10","3.9916","3.9767","3.9999","3.9713","","0.43%"
"2024- 05- 09","3.9746","4.0023","4.0104","3.9725","","-0.63%"
"2024- 05- 08","3.9998","4.0095","4.0283","3.9959","","-0.21%"
"2024- 05- 07","4.0081","4.0003","4.0156","3.9907","","0.30%"
"2024- 05- 06","3.9962","4.0188","4.0293","3.9938","","-0.45%"
"2024- 05- 03","4.0142","4.0400","4.0430","3.9929","","-0.57%"
"2024- 05- 02","4.0374","4.0352","4.0609","4.0273","","0.18%"
"2024- 05- 01","4.0302","4.0622","4.0760","4.0245","","-0.70%"
"2024- 04- 30","4.0585","4.0252","4.0654","4.0216","","0.87%"
"2024- 04- 29","4.0233","4.0375","4.0518","4.0205","","-0.28%"
"2024- 04- 26","4.0344","4.0216","4.0522","4.0169","","0.39%"
"2024- 04- 25","4.0188","4.0518","4.0599","4.0175","","-0.76%"
"2024- 04- 24","4.0494","4.0271","4.0585","4.0209","","0.64%"
"2024- 04- 23","4.0237","4.0528","4.0687","4.0227","","-0.68%"
"2024- 04- 22","4.0514","4.0455","4.0687","4.0339","","0.26%"
"2024- 04- 19","4.0410","4.0753","4.1151","4.0360","","-0.76%"
"2024- 04- 18","4.0721","4.0637","4.0806","4.0429","","0.28%"
"2024- 04- 17","4.0607","4.1117","4.1196","4.0584","","-1.20%"
"2024- 04- 16","4.1102","4.0513","4.1258","4.0458","","1.48%"
"2024- 04- 15","4.0501","4.0265","4.0560","4.0085","","0.62%"
"2024- 04- 12","4.0253","3.9738","4.0373","3.9702","","1.39%"
"2024- 04- 11","3.9701","3.9706","3.9866","3.9589","","0.05%"
"2024- 04- 10","3.9682","3.9260","3.9801","3.9153","","1.14%"
"2024- 04- 09","3.9234","3.9241","3.9359","3.9114","","0.07%"
"2024- 04- 08","3.9205","3.9506","3.9591","3.9197","","-0.63%"
"2024- 04- 05","3.9455","3.9592","3.9711","3.9472","","-0.28%"
"2024- 04- 04","3.9565","3.9606","3.9662","3.9399","","-0.02%"
"2024- 04- 03","3.9571","3.9838","3.9921","3.9570","","-0.61%"
"2024- 04- 02","3.9814","3.9829","4.0087","3.9803","","0.06%"
"2024- 04- 01","3.9792","3.9792","3.9873","3.9726","","0.22%"
"2024- 03- 29","3.9705","3.9927","4.0016","3.9708","","-0.51%"
"2024- 03- 28","3.9909","3.9852","4.0100","3.9818","","0.18%"
"2024- 03- 27","3.9837","3.9790","3.9978","3.9748","","0.15%"
"2024- 03- 26","3.9778","3.9757","3.9845","3.9646","","0.11%"
"2024- 03- 25","3.9734","3.9978","4.0033","3.9711","","-0.52%"
"2024- 03- 22","3.9940","3.9662","4.0051","3.9602","","0.75%"
"2024- 03- 21","3.9642","3.9464","3.9710","3.9369","","0.55%"
"2024- 03- 20","3.9427","3.9704","3.9934","3.9439","","-0.65%"
"2024- 03- 19","3.9686","3.9753","3.9894","3.9678","","-0.11%"
"2024- 03- 18","3.9729","3.9502","3.9822","3.9450","","0.71%"
"2024- 03- 15","3.9447","3.9437","3.9557","3.9374","","0.07%"
"2024- 03- 14","3.9418","3.9123","3.9483","3.9079","","0.81%"
"2024- 03- 13","3.9103","3.9245","3.9306","3.9060","","-0.29%"
"2024- 03- 12","3.9217","3.9191","3.9372","3.9093","","0.13%"
"2024- 03- 11","3.9167","3.9289","3.9383","3.9089","","-0.24%"
"2024- 03- 08","3.9261","3.9288","3.9452","3.9167","","0.00%"
"2024- 03- 07","3.9262","3.9465","3.9576","3.9265","","-0.44%"
"2024- 03- 06","3.9436","3.9720","3.9788","3.9394","","-0.64%"
"2024- 03- 05","3.9689","3.9818","3.9913","3.9660","","-0.24%"
