"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 07- 22","83.651","83.741","83.741","83.637","","-0.09%"
"2024- 07- 19","83.724","83.668","83.741","83.596","","0.17%"
"2024- 07- 18","83.580","83.576","83.682","83.555","","0.00%"
"2024- 07- 17","83.580","83.532","83.592","83.494","","0.07%"
"2024- 07- 16","83.524","83.590","83.626","83.530","","-0.03%"
"2024- 07- 15","83.551","83.507","83.628","83.493","","0.05%"
"2024- 07- 12","83.513","83.507","83.564","83.476","","0.01%"
"2024- 07- 11","83.507","83.518","83.607","83.472","","0.00%"
"2024- 07- 10","83.510","83.492","83.545","83.465","","0.05%"
"2024- 07- 09","83.465","83.479","83.522","83.452","","-0.04%"
"2024- 07- 08","83.500","83.495","83.522","83.434","","0.00%"
"2024- 07- 05","83.500","83.503","83.532","83.458","","0.03%"
"2024- 07- 04","83.475","83.495","83.561","83.463","","-0.05%"
"2024- 07- 03","83.520","83.497","83.564","83.435","","0.02%"
"2024- 07- 02","83.500","83.440","83.567","83.422","","0.07%"
"2024- 07- 01","83.438","83.380","83.479","83.349","","0.10%"
"2024- 06- 28","83.355","83.458","83.492","83.329","","-0.10%"
"2024- 06- 27","83.438","83.579","83.596","83.408","","-0.15%"
"2024- 06- 26","83.560","83.452","83.632","83.413","","0.19%"
"2024- 06- 25","83.403","83.439","83.510","83.394","","-0.06%"
"2024- 06- 24","83.450","83.563","83.590","83.410","","-0.13%"
"2024- 06- 21","83.558","83.654","83.654","83.484","","-0.07%"
"2024- 06- 20","83.620","83.422","83.684","83.417","","0.19%"
"2024- 06- 19","83.460","83.394","83.491","83.340","","0.16%"
"2024- 06- 18","83.330","83.498","83.560","83.322","","-0.20%"
"2024- 06- 17","83.500","83.523","83.567","83.503","","-0.06%"
"2024- 06- 14","83.547","83.546","83.593","83.514","","0.01%"
"2024- 06- 13","83.540","83.507","83.575","83.487","","0.13%"
"2024- 06- 12","83.430","83.618","83.622","83.433","","-0.20%"
"2024- 06- 11","83.600","83.521","83.639","83.480","","0.12%"
"2024- 06- 10","83.500","83.530","83.551","83.468","","-0.03%"
"2024- 06- 07","83.521","83.472","83.529","83.365","","0.07%"
"2024- 06- 06","83.466","83.390","83.527","83.357","","0.11%"
"2024- 06- 05","83.370","83.539","83.585","83.277","","-0.18%"
"2024- 06- 04","83.524","83.120","83.676","83.085","","0.53%"
"2024- 06- 03","83.083","83.124","83.188","82.952","","-0.41%"
"2024- 05- 31","83.424","83.321","83.501","83.235","","0.17%"
"2024- 05- 30","83.280","83.363","83.442","83.246","","-0.07%"
"2024- 05- 29","83.340","83.197","83.411","83.172","","0.22%"
"2024- 05- 28","83.160","83.137","83.209","83.103","","0.07%"
"2024- 05- 27","83.102","83.070","83.147","83.034","","0.05%"
"2024- 05- 24","83.060","83.285","83.300","83.018","","-0.22%"
"2024- 05- 23","83.240","83.286","83.322","83.190","","0.02%"
"2024- 05- 22","83.220","83.324","83.328","83.210","","-0.04%"
"2024- 05- 21","83.250","83.297","83.373","83.226","","-0.04%"
"2024- 05- 20","83.280","83.302","83.328","83.224","","0.00%"
"2024- 05- 17","83.280","83.511","83.520","83.273","","-0.20%"
"2024- 05- 16","83.450","83.420","83.524","83.404","","0.05%"
"2024- 05- 15","83.411","83.503","83.529","83.409","","-0.08%"
"2024- 05- 14","83.482","83.529","83.550","83.472","","0.03%"
"2024- 05- 13","83.460","83.526","83.566","83.465","","-0.10%"
"2024- 05- 10","83.541","83.453","83.560","83.446","","0.12%"
"2024- 05- 09","83.441","83.476","83.527","83.432","","-0.03%"
"2024- 05- 08","83.462","83.466","83.535","83.449","","0.00%"
"2024- 05- 07","83.458","83.473","83.529","83.432","","-0.03%"
"2024- 05- 06","83.480","83.391","83.545","83.390","","0.12%"
"2024- 05- 03","83.376","83.420","83.482","83.308","","-0.07%"
"2024- 05- 02","83.435","83.430","83.503","83.401","","-0.02%"
"2024- 05- 01","83.455","83.474","83.532","83.446","","0.01%"
"2024- 04- 30","83.450","83.459","83.537","83.397","","0.05%"
"2024- 04- 29","83.410","83.385","83.513","83.352","","0.01%"
"2024- 04- 26","83.400","83.268","83.422","83.267","","0.11%"
"2024- 04- 25","83.310","83.338","83.402","83.255","","-0.01%"
"2024- 04- 24","83.319","83.280","83.362","83.257","","0.06%"
"2024- 04- 23","83.269","83.384","83.407","83.260","","-0.11%"
"2024- 04- 22","83.360","83.423","83.457","83.306","","0.00%"
"2024- 04- 19","83.358","83.548","83.721","83.362","","-0.21%"
"2024- 04- 18","83.530","83.590","83.605","83.487","","-0.14%"
"2024- 04- 17","83.650","83.673","83.747","83.589","","0.02%"
"2024- 04- 16","83.637","83.534","83.700","83.469","","0.18%"
"2024- 04- 15","83.484","83.481","83.544","83.413","","-0.07%"
"2024- 04- 12","83.540","83.368","83.622","83.316","","0.26%"
"2024- 04- 11","83.324","83.413","83.438","83.295","","-0.08%"
"2024- 04- 10","83.389","83.227","83.426","83.147","","0.25%"
"2024- 04- 09","83.182","83.271","83.291","83.166","","-0.11%"
"2024- 04- 08","83.270","83.344","83.352","83.225","","-0.03%"
"2024- 04- 05","83.293","83.417","83.471","83.241","","-0.06%"
"2024- 04- 04","83.340","83.478","83.513","83.350","","-0.20%"
"2024- 04- 03","83.504","83.375","83.585","83.330","","0.22%"
"2024- 04- 02","83.322","83.374","83.448","83.330","","-0.05%"
"2024- 04- 01","83.360","83.343","83.408","83.310","","0.01%"
"2024- 03- 29","83.350","83.391","83.399","83.335","","0.00%"
"2024- 03- 28","83.352","83.373","83.424","83.310","","0.07%"
"2024- 03- 27","83.294","83.365","83.480","83.291","","-0.02%"
"2024- 03- 26","83.309","83.415","83.441","83.254","","-0.12%"
"2024- 03- 25","83.405","83.465","83.548","83.384","","-0.21%"
"2024- 03- 22","83.582","83.232","83.733","83.206","","0.49%"
"2024- 03- 21","83.174","83.117","83.235","83.034","","0.00%"
"2024- 03- 20","83.173","83.053","83.233","82.990","","0.20%"
"2024- 03- 19","83.007","82.935","83.063","82.899","","0.13%"
"2024- 03- 18","82.900","82.891","82.935","82.825","","0.02%"
"2024- 03- 15","82.883","82.990","82.995","82.817","","-0.04%"
"2024- 03- 14","82.915","82.827","82.952","82.803","","0.11%"
"2024- 03- 13","82.820","82.830","82.923","82.774","","0.04%"
"2024- 03- 12","82.786","82.739","82.839","82.720","","0.08%"
"2024- 03- 11","82.720","82.754","82.782","82.645","","-0.02%"
"2024- 03- 08","82.739","82.713","82.770","82.660","","0.04%"
"2024- 03- 07","82.708","82.820","82.850","82.669","","-0.09%"
"2024- 03- 06","82.780","82.896","82.919","82.801","","-0.13%"
"2024- 03- 05","82.891","82.913","82.938","82.863","","-0.02%"
"2024- 03- 04","82.911","82.845","82.935","82.830","","0.08%"
